Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Polycyclic_aromatic_hydrocarbon_degradation	0.0	0.0	0.0	0.0	0.0	3.75E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283995	0.00278225	0.0	0.00246604	0.00313107	0.0	0.00288652	0.0	0.0	0.0	0.00344667	0.0	0.00314747	0.00448617	0.0	0.00261276	0.00264012	0.0	0.00368043	0.00320984	0.00298547	0.0	0.0035191	0.0	0.0	0.0	0.00281417	0.0	0.00389385	0.0	0.0	0.00334939	0.0	0.00318014	0.00420534	0.00327346	0.00284465	0.0032491	7.22E-7	0.00280987	0.00315017	0.0	0.0	0.00349193	0.00365132	0.0	0.00338952	0.0	0.00317875	0.00338235	0.0	0.0	0.0	0.00276672	0.0	0.0	0.00293156	0.0	0.0	0.0	0.0	0.00302976	0.0	0.00367586	0.00356387	0.0	0.00220808	0.00386087	0.00334004	0.0	0.0	0.0	0.00367679	0.00337843	0.0	0.00373791	0.00217989	0.00253598	0.00367222	0.00356171	0.00343842	0.00345356	0.00289813	0.0	0.0	0.0	0.00289425	0.0	0.004108	0.0	0.0	0.00314434	0.0	0.0	0.0	0.0	0.00292286	0.00394857	0.0	0.0	0.00259583	0.0	0.0	0.0	0.0	0.00240296	0.0	0.0	0.0	0.00110892	0.0	0.00364545	0.00268598	0.00326286	0.00292891	0.0033512	1.13E-5	0.00310326	0.00304608	0.00236725	0.0	0.00382076	0.00420928	4.1E-6	0.00433699	2.12E-6
Glutathione_metabolism	0.0618194	0.0482993	0.0536019	0.059743	0.0	0.0525452	0.0388923	0.0599917	0.0688717	0.059153	0.0544517	0.0625378	0.0512463	0.0560037	0.0608947	0.0503733	0.0069266	0.00357662	0.00542769	0.00559492	0.00445295	0.00514553	0.00483551	0.00444786	0.00297832	0.00427453	0.00450931	0.00390579	0.00458174	0.00426338	0.00381218	0.00394504	0.00494055	0.00463478	0.00562052	0.00511211	0.00424282	0.00573968	0.00427251	0.0081894	0.00529144	0.0	0.00439429	0.0045654	0.00462621	0.00448097	0.00159398	0.00358798	0.00296907	0.00443403	0.00475927	0.00374493	0.00426791	0.00498867	0.00378552	0.00905429	0.00473718	0.00453661	0.00504712	0.00472034	0.00546767	0.00399766	0.00375009	0.00405685	0.00464601	0.00371008	0.00447269	0.00497989	0.00401425	0.00409233	0.0049174	0.00377193	0.00493506	0.00528823	0.00579181	0.00462133	0.00428527	0.00386203	0.00550401	0.00387859	0.00366998	0.00360634	0.00492885	0.00783773	0.00424506	0.00474273	0.00561854	0.00401437	0.00544851	0.00362176	0.0036748	0.0258773	0.00389504	0.00632265	0.0054446	0.00438864	0.00498667	0.00413644	0.00399805	0.00703474	0.00400727	0.0380576	0.0102905	0.00360685	0.00453776	0.00595486	0.00417512	0.00372268	0.00482343	0.00864295	0.00396425	0.00469365	0.00574804	0.00595243	0.00511561	0.0155661	0.00714641	0.0113031	0.048046	0.0147835	0.00778665	0.00663669	0.00512978	0.0326955	0.00802147	0.00785071	0.0216142	0.00510993	0.00521651	0.00916909	0.00604147	0.0112689	0.00443182	0.0281591	0.00663009	0.00743601	0.00885425	0.011031	0.00389416	0.00518965	0.0108844	0.0050386	0.0052143
Ethylbenzene_degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9E-6	5.96E-7	2.39E-7	1.58E-7	2.88E-7	6.82E-8	3.39E-6	6.77E-5	2.68E-8	6.58E-5	4.31E-7	2.37E-7	3.27E-6	1.06E-5	8.45E-8	6.02E-7	5.0E-7	0.0	3.42E-8	5.29E-7	1.08E-5	2.84E-6	5.68E-6	2.2E-7	0.0	1.91E-5	2.36E-7	2.57E-6	4.28E-7	2.89E-7	2.6E-7	4.47E-7	1.07E-7	0.0	0.0	2.54E-8	1.7E-6	2.55E-6	0.0	9.11E-6	1.16E-7	3.24E-7	3.89E-6	1.28E-7	3.82E-8	1.94E-5	2.36E-6	1.2E-6	8.15E-7	2.75E-6	8.59E-7	5.21E-6	7.56E-7	1.74E-6	4.72E-6	0.0	1.9E-6	0.0	0.0	5.36E-8	4.69E-8	1.85E-7	7.7E-8	1.08E-5	1.28E-5	2.25E-6	9.57E-7	7.62E-6	7.27E-6	2.95E-7	1.33E-5	6.48E-7	3.66E-6	2.42E-5	0.0	2.6E-5	6.23E-7	3.52E-6	6.95E-6	1.04E-7	2.36E-6	7.04E-6	8.65E-8	0.0	0.0	1.16E-5	9.65E-8	5.71E-6	1.93E-5	2.22E-5	0.0	4.0E-7	8.72E-7	7.33E-7	0.0	8.08E-7	3.45E-7	1.36E-5	0.0	4.44E-7	3.07E-7	0.0	2.68E-7	0.0	0.0	8.76E-6	0.0	9.13E-8	0.0	0.0	2.18E-6	6.0E-6	8.61E-6	4.39E-5	8.14E-5	5.91E-6	0.0	4.8E-5	5.94E-6	4.26E-5	2.29E-5	4.55E-6	1.29E-6	1.41E-6	7.79E-8	4.36E-7
Steroid_biosynthesis	4.59E-5	4.36905E-4	1.23695E-4	5.00751E-4	0.0	2.76055E-4	5.38931E-4	2.95719E-4	3.11114E-4	3.28958E-4	2.13E-5	2.98132E-4	1.06585E-4	3.0121E-4	5.84422E-4	3.0944E-4	2.21E-5	1.7E-5	3.32E-5	3.95E-5	2.34E-5	1.57E-5	0.0	8.49E-6	3.83E-5	2.86939E-4	0.0	2.39393E-4	6.31E-5	3.42E-5	2.59021E-4	3.9E-5	7.68E-6	9.67E-6	2.25E-6	3.84E-5	1.7E-5	1.87E-5	1.56518E-4	5.56E-6	4.3E-6	0.0	3.32E-5	3.64E-6	1.71151E-4	2.29E-7	0.00246763	1.1585E-4	9.85E-6	5.67E-5	9.84E-5	1.12427E-4	6.1E-5	2.59E-5	1.59226E-4	3.78563E-4	9.0E-5	4.26E-5	3.39805E-4	3.33E-5	2.19847E-4	2.65E-5	4.35E-5	1.90126E-4	3.14E-5	1.29E-5	3.79E-5	4.78E-5	4.5E-5	6.9E-5	4.35621E-4	4.76E-5	2.39E-5	3.66E-5	2.33E-5	8.3E-5	8.72E-5	3.04E-6	3.49E-5	4.79E-5	2.75194E-4	5.40917E-4	5.18E-5	3.17E-7	9.6E-5	2.39E-5	3.96E-5	2.18E-5	4.97E-6	1.0552E-4	5.51504E-4	3.98534E-4	3.89864E-4	1.11909E-4	2.78E-5	2.88E-5	3.7E-5	1.30773E-4	1.33493E-4	1.37E-5	5.42673E-4	1.25852E-4	9.36063E-4	7.99E-5	1.46449E-4	9.56E-5	5.15E-5	3.98886E-4	8.21E-5	5.67003E-4	1.92905E-4	1.50602E-4	2.69E-6	3.22E-5	2.3746E-4	2.21E-5	1.44285E-4	7.86E-5	0.00102252	1.84831E-4	8.26E-5	3.34E-6	2.453E-4	4.1E-6	1.34639E-4	5.29249E-4	5.16E-5	7.58E-5	7.07E-5	1.74719E-4	1.42E-5	1.17889E-4	1.12072E-4	3.68816E-4	7.17E-5	6.06E-5	1.46151E-4	7.64E-5	4.53E-5	4.23E-5	7.49034E-4	1.16558E-4	6.15162E-4
Drug_metabolism_cytochrome_P450	0.0	0.00113947	2.28856E-4	2.4822E-4	0.0	0.0	0.00159274	5.28539E-4	0.0	6.61987E-4	4.73664E-4	6.89375E-4	2.76989E-4	7.58294E-4	7.87913E-4	3.47285E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76E-5	0.0	0.0	0.0	0.0	1.92E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13E-6	0.0	2.16E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00100491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51E-6	1.28826E-4	0.0	0.0	0.0011225	7.14E-6	0.0	0.00201891	0.0	0.0	2.67E-6	0.00177318	0.0	2.75E-6	0.0	0.0	0.0	0.0	4.12E-7	6.08122E-4	1.07E-6	1.11E-5	1.27E-5	5.29E-6	0.0	3.42E-6	8.04E-6	0.0	0.00189326
Histidine_metabolism	0.0	3.3231E-4	5.51683E-4	0.0	5.23202E-4	0.00121079	0.00643678	0.0	0.00118914	6.18664E-4	8.00741E-4	7.18639E-4	3.15741E-4	0.00122142	0.0	5.60234E-4	0.0161622	0.0152669	0.0179794	0.0179683	0.015548	0.0190711	0.0194279	0.0162986	0.0171159	0.0167551	0.0169073	0.0167429	0.0192747	0.017865	0.014649	0.0140449	0.0198444	0.0155036	0.0132969	0.0172243	0.0171065	0.017823	0.0176471	0.0135682	0.0178303	0.0	0.0162919	0.0150919	0.0176336	0.0156007	0.0135764	0.0162772	0.0151689	0.020515	0.01859	0.0163633	0.0168244	0.0171381	0.0158879	0.00996531	0.0182313	0.0163072	0.0185854	0.0178924	0.0201507	0.017833	0.0190517	0.0175055	0.0199233	0.019368	0.0165139	0.0178265	0.0172112	0.0163645	0.0190594	0.0165797	0.0179308	0.0177635	0.0190666	0.0184603	0.0174632	0.0205761	0.0162543	0.0185771	0.0160452	0.0168533	0.0177913	0.0136168	0.0170863	0.0161699	0.020201	0.0204865	0.0188916	0.0173963	0.0151345	0.0122114	0.0168199	0.0150641	0.0167301	0.0176678	0.0189002	0.0170524	0.0181043	0.016139	0.0148944	0.003578	0.0143989	0.0167243	0.0174371	0.0137226	0.0163257	0.015946	0.0153267	0.0151302	0.0175754	0.0186987	0.0175942	0.0156338	0.0143466	0.0115997	0.0159136	0.0166068	0.00495114	0.0153261	0.0156051	0.00768005	0.0149417	0.00145254	0.0134561	0.00949476	0.0133377	0.0177968	0.0159982	0.0124632	0.0130518	0.0137869	0.0161808	0.00735409	0.0129879	0.0157638	0.0117993	0.0158592	0.0173761	0.0169498	0.0150844	0.0153216	0.00646692
Photosynthesis	2.75E-5	5.59E-6	1.31E-5	1.76E-6	3.98E-5	1.28E-5	1.12E-5	6.39E-6	0.0	1.96E-5	4.49E-6	2.65E-5	2.02E-6	9.58E-7	1.29E-6	4.93E-6	0.0	3.45E-5	1.06E-6	1.46471E-4	7.21E-6	8.47E-5	1.4E-6	6.86E-5	5.06E-5	2.96E-5	0.0	1.72E-6	0.0	5.05E-5	8.41E-5	3.76E-5	5.01E-5	4.76E-6	4.6E-6	9.87E-5	1.25202E-4	2.86E-5	4.15E-8	4.12E-5	7.62E-5	0.0	4.43E-6	0.0	7.65E-5	1.71678E-4	2.9E-7	3.95E-5	1.34618E-4	7.92E-5	6.21E-6	9.44E-5	4.49E-5	5.1E-5	3.22E-5	5.81E-5	3.41E-5	1.98E-5	0.0	4.28E-6	1.75E-6	5.82E-5	5.43E-5	1.21E-5	1.58E-5	1.6E-5	1.25722E-4	5.24E-5	2.19E-5	6.33E-7	1.81E-5	4.55E-5	2.61E-7	0.0	2.42E-6	3.43E-5	2.05E-5	0.0	2.3E-5	2.67E-5	4.13E-5	3.08E-5	1.59E-6	1.81E-5	1.52E-5	1.33649E-4	4.75E-7	5.29E-6	3.01E-8	1.20408E-4	5.79E-5	0.0	4.76E-5	1.32931E-4	4.73E-5	1.32001E-4	8.1E-5	1.61E-5	4.99E-5	1.73E-6	5.1E-5	0.0	2.97E-5	3.93E-5	2.29E-5	1.45E-5	2.53E-6	2.09E-5	1.22566E-4	0.0	6.69E-5	8.0E-6	8.26E-5	1.75E-5	7.93E-5	7.81E-5	1.21E-5	0.0	1.5E-5	3.02E-5	7.53E-5	3.12821E-4	3.16E-5	1.96E-5	5.16E-6	0.0	2.25E-6	1.2043E-4	5.87E-5	9.83E-6	6.7E-6	5.78E-6	1.04E-5	8.14E-6	5.84E-5	6.93E-5	1.3E-5	1.01526E-4	4.15E-5	1.03509E-4	3.77E-5	3.38E-6	1.35E-6
Sphingolipid_metabolism	4.50527E-4	9.25081E-4	0.00115303	5.11754E-4	7.42304E-4	5.39139E-4	0.00395371	5.5261E-4	3.83121E-4	8.44363E-4	0.0	4.34939E-4	6.26699E-4	7.64413E-4	0.00105006	8.01347E-4	0.006859	0.00485631	0.00712126	0.00613361	0.00444829	0.00492409	0.0063282	0.00599946	0.00436398	0.00611812	0.0052933	0.0050328	0.00528749	0.00473629	0.00453914	0.00461346	0.00573044	0.00546357	0.00707241	0.00479393	0.00330615	0.00697204	0.00444789	0.00496312	0.00528025	0.0	0.00466802	0.0050983	0.00478826	0.005163	0.00825915	0.00542299	0.00327768	0.00728317	0.00691284	0.00526892	0.00580447	0.0072511	0.00495874	0.00373627	0.00552744	0.00447981	0.00560346	0.00433686	0.00618656	0.00611714	0.00632614	0.00420657	0.0062618	0.00392906	0.00501688	0.00451151	0.00414464	0.00544692	0.00668446	0.00504009	0.0039253	0.00547166	0.00501399	0.00446102	0.00480245	0.00392861	0.00624286	0.00660548	0.00490037	0.00530873	0.00591816	0.00586952	0.00504762	0.00544591	0.00542933	0.00454199	0.0058116	0.00417384	0.0048617	0.00422935	0.0053298	0.00581099	0.0059798	0.00518844	0.00620182	0.00422343	0.00516209	0.00341481	0.00642254	0.00186313	0.00716812	0.0027723	0.00528489	0.00378752	0.00541574	0.00613453	0.00599149	0.00644355	0.00568437	0.00586444	0.00613676	0.00701214	0.00396612	0.00598852	0.00552127	0.00525388	0.00145924	0.00437969	0.00712708	0.00309574	0.00553118	0.00202306	0.00438497	0.00265358	0.00527259	0.00598503	0.00786176	0.00466953	0.00502607	0.00597583	0.0059333	0.0	0.00389693	0.00652661	0.00319573	0.00623161	0.00592539	0.00543769	0.00515662	0.00502799	0.00224788
Thiamine_metabolism	0.0	7.04886E-4	7.52953E-4	0.001797	0.00440957	0.0	0.00647194	0.0	8.27264E-4	0.0	3.66267E-4	7.88517E-4	7.3215E-4	9.941E-4	0.0	0.0	0.020741	0.0180198	0.0214364	0.0172344	0.0183689	0.019848	0.0196756	0.0185006	0.0195487	0.019681	0.0228119	0.0175567	0.0211339	0.0191733	0.0199899	0.01889	0.0180885	0.0209105	0.0204003	0.0209076	0.0197125	0.0211388	0.0205051	0.0154967	0.0215578	0.0613338	0.0174331	0.0209961	0.0237	0.0203556	0.022208	0.018303	0.0188298	0.0241214	0.0189039	0.0180663	0.0213838	0.0186602	0.01938	0.0132139	0.0206653	0.0228941	0.0179427	0.0207839	0.0192403	0.01734	0.0199593	0.0227118	0.0197032	0.0172842	0.0205875	0.0239055	0.0221599	0.0189238	0.0187628	0.0208988	0.0213278	0.0198238	0.0191353	0.0226753	0.0166684	0.0164134	0.0200276	0.0147358	0.0189859	0.0178306	0.0203634	0.0143319	0.0196588	0.0244564	0.0202029	0.0181051	0.0198669	0.0199278	0.019359	0.0115478	0.0174329	0.0162097	0.0185062	0.0235898	0.0196777	0.0185197	0.0214564	0.017219	0.0189606	0.00455618	0.0164247	0.0236284	0.0174937	0.0177917	0.0200785	0.0190999	0.0191978	0.0191317	0.0232215	0.0194221	0.0189379	0.0186826	0.0171287	0.0121263	0.0182083	0.0145526	0.00756354	0.0190092	0.0183098	0.0129329	0.0214548	0.00664525	0.0161292	0.0134713	0.0163321	0.0207361	0.0166446	0.017719	0.0208398	0.0195696	0.019411	0.00861456	0.0153912	0.0177464	0.0144276	0.0176812	0.0196777	0.0242063	0.0166812	0.0185849	0.00654593
Phosphonate_and_phosphinate_metabolism	0.0	0.0	0.0	0.0	0.0012498	0.0	8.79888E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06E-6	0.00553687	0.00339733	0.00645885	0.00371542	0.0017655	0.00299898	0.00259533	0.00377033	0.0027978	0.00361679	8.71473E-4	0.00214653	0.00264244	0.00242592	0.00354999	0.0016258	0.00419599	0.00256516	0.0	0.00358061	0.0022137	0.00400296	0.00215066	0.00435992	0.00279783	0.0	0.00315837	0.00236327	0.00212972	0.00319195	0.00354112	0.00250552	0.00176884	0.00388281	0.00349436	0.00262564	0.00230334	0.00343166	0.00182589	0.00143081	0.00333884	0.00334321	0.00193435	0.00263852	0.00308307	0.0029188	0.00280367	0.00272192	0.00292549	0.00155935	0.00214528	0.00257329	0.0020276	0.0030001	0.00309936	0.00250078	0.00135052	0.00299746	0.00309884	0.00266071	0.00343104	0.00242753	0.00258842	0.00338339	0.00176494	0.00286152	0.00271655	0.00246204	0.00304381	0.00246581	0.00189219	0.00217153	0.0025218	0.00284882	0.00197066	8.67587E-4	0.00331177	0.00277426	0.00268532	0.00245187	0.00343976	0.00231838	0.00345828	0.0044086	0.0029145	1.96029E-4	0.00405647	0.0023338	0.00171809	0.00276736	0.00236528	0.00186622	0.0030389	0.00385396	0.0016633	0.00124496	0.00336668	0.00374918	0.00262226	0.00274363	0.00276289	0.00224344	4.94787E-4	0.00237558	0.00316074	0.0	0.00211789	0.0	0.00247892	0.00117928	0.00101766	0.00288151	0.00357895	0.00113201	0.00163402	0.00210249	0.00148734	0.00150779	0.00161894	0.00286895	0.00125109	0.00191258	0.00244221	0.00194328	0.00163098	0.00490312	7.81513E-4
D_Alanine_metabolism	0.0	0.0	4.31E-6	0.0	0.0	4.26E-6	0.00295852	0.0	0.0	0.0	0.0	0.00128349	0.0	6.21732E-4	0.0	0.0	0.0104603	0.0144468	0.0160616	0.019576	0.021479	0.0127723	0.0142379	0.0177398	0.0184828	0.0173094	0.0205833	0.0146283	0.0167274	0.018624	0.0204654	0.0169541	0.0152967	0.016556	0.0159151	0.0154313	0.0197928	0.0134012	0.0229919	0.0122019	0.0140997	0.0	0.0186294	0.0176773	0.0181693	0.0139895	0.022914	0.0193239	0.0192935	0.014543	0.0141867	0.0190652	0.0149876	0.013389	0.0189288	0.0029555	0.016177	0.0174548	0.0135532	0.0163897	0.016551	0.0184912	0.017721	0.0180993	0.0164061	0.0163623	0.0178835	0.0185113	0.0150366	0.0190984	0.0165645	0.014877	0.0183908	0.0152777	0.0164138	0.0213342	0.0175548	0.0150776	0.016984	0.0166369	0.0217442	0.0211577	0.0150744	0.0156298	0.0173767	0.0156121	0.0126694	0.017915	0.014045	0.0162328	0.0207407	0.0133056	0.0205574	0.0153393	0.0181536	0.0146982	0.0146078	0.0187824	0.0169916	0.0146856	0.0162207	0.00142362	0.0164752	0.0161528	0.0139533	0.0162585	0.016696	0.0180799	0.0164783	0.0141023	0.0180915	0.0155559	0.0160885	0.0127437	0.0186836	0.0155	0.0164081	0.0150143	1.74037E-4	0.016061	0.0187548	0.00380599	0.0189623	0.00174327	0.0130422	0.00624448	0.0132688	0.0161535	0.0155633	0.0191191	0.022247	0.0157384	0.0203849	0.00301759	0.0216664	0.0172133	0.0157035	0.0159783	0.016177	0.0173784	0.0067746	0.0159546	0.00295731
Arginine_and_proline_metabolism	0.0186989	0.0148058	0.0165883	0.0180276	0.0257881	0.0163422	0.0154414	0.0182522	0.0211716	0.0180515	0.0165949	0.0191227	0.0158089	0.01712	0.0186286	0.0154432	0.00971809	0.00935381	0.00900602	0.00923593	0.0101676	0.00986738	0.010131	0.00888652	0.0102237	0.00977897	0.0111757	0.00979455	0.00994939	0.00995156	0.00983978	0.00927075	0.0101621	0.00974424	0.00994806	0.00909623	0.0100182	0.00995492	0.0107417	0.00975717	0.0098585	0.0	0.010162	0.010835	0.00980353	0.00979697	0.00968748	0.00896469	0.00954688	0.0106108	0.00890042	0.00881778	0.0101603	0.0091426	0.0095001	0.0072602	0.00959385	0.0101024	0.0103603	0.00978195	0.00946323	0.00948254	0.00882826	0.0100626	0.0101863	0.010383	0.00912822	0.0100643	0.0094161	0.00941847	0.00948013	0.00943856	0.00984389	0.0103636	0.00941292	0.00981948	0.0101853	0.0110031	0.00972875	0.00904531	0.00887576	0.0093521	0.00965625	0.00965034	0.00951257	0.00924956	0.010432	0.0105354	0.0102773	0.0100813	0.00889153	0.0150041	0.00889703	0.00976735	0.00918608	0.00946855	0.00917527	0.00880065	0.00980959	0.0100679	0.00975491	0.0130511	0.0105865	0.0110016	0.00998235	0.00902536	0.00968007	0.00890028	0.00883072	0.0101189	0.0096804	0.00892846	0.0102543	0.00944582	0.00946782	0.0108415	0.00986759	0.010638	0.016453	0.011578	0.0105753	0.00597821	0.00988865	0.0123641	0.00915337	0.00654747	0.0129721	0.00953182	0.00949027	0.00946734	0.00880128	0.00975487	0.00941302	0.0122622	0.00794985	0.00998271	0.00754922	0.0107951	0.00921307	0.0100042	0.0102609	0.00957988	0.00474301
Glycerolipid_metabolism	8.25E-5	2.91969E-4	3.88396E-4	4.69323E-4	4.60653E-4	6.11782E-4	0.00181666	3.30725E-4	1.6E-5	0.0	2.32848E-4	6.81661E-4	4.32321E-4	3.23327E-4	5.79506E-4	4.30611E-4	0.00344738	0.00510716	0.00394363	0.00398943	0.00336961	0.00379596	0.0038211	0.00406363	0.00717208	0.004496	0.00374859	0.00507829	0.00464254	0.00430471	0.00628864	0.00388367	0.00360234	0.00343238	0.00412074	0.00543412	0.00534883	0.00294095	0.00469272	0.00617252	0.00295108	0.0	0.00633023	0.00405723	0.00418105	0.00438545	0.00424721	0.00391016	0.00549635	0.00372121	0.00482541	0.00506224	0.00461783	0.0040829	0.00575571	0.00370466	0.00471793	0.00611805	0.00366976	0.00445798	0.00375802	0.0053112	0.00536912	0.00508458	0.00414407	0.00515592	0.00483406	0.00522921	0.0044128	0.00516561	0.00403599	0.00369286	0.00357855	0.00367571	0.00358937	0.00430038	0.00441067	0.00487499	0.00466123	0.00338119	0.00583506	0.00597536	0.00502778	0.00536562	0.00430051	0.00461236	0.00403656	0.00451329	0.00411774	0.00590251	0.00549402	0.00326086	0.00606691	0.00520007	0.00458304	0.00419875	0.00334285	0.00426979	0.0044609	0.00489787	0.0036486	0.00104889	0.00451947	0.00765789	0.00448878	0.00681218	0.00618649	0.00470552	0.00459127	0.00383225	0.00532144	0.00370289	0.00439943	0.00604853	0.00559647	0.00485261	0.00602081	0.00373421	0.00134534	0.00437129	0.00480441	0.00323762	0.00408536	0.00197801	0.00436809	0.00217932	0.00276319	0.00494435	0.00600315	0.0051943	0.00446128	0.00371956	0.00449956	0.00236273	0.00481843	0.0045662	0.0050749	0.00414846	0.00504579	0.00519592	0.0057588	0.00682514	0.00265596
Biosynthesis_of_type_II_polyketide_backbone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81E-6	1.33E-5	1.04E-5	8.08E-6	2.89E-5	2.03E-5	2.15E-6	1.56E-5	4.73E-6	4.83E-6	1.76E-5	2.13E-5	1.99E-6	4.3E-6	0.0	6.05E-6	1.58E-5	2.86383E-4	1.48E-5	4.69E-6	1.3E-5	3.35E-5	4.09E-6	4.48159E-4	1.37E-5	0.0	2.26E-5	2.83E-5	8.22E-6	7.69E-6	2.1606E-4	2.42E-6	4.99E-6	2.1E-5	1.97E-5	8.45E-5	7.73E-6	1.97E-5	0.00112596	2.45E-6	4.1E-5	2.16E-5	1.6E-5	1.02E-5	1.45E-5	3.42312E-4	5.55E-6	1.6E-5	1.04E-5	4.5E-5	1.44E-5	2.86E-5	3.77E-5	4.64E-5	3.51E-5	2.4E-5	8.51E-6	1.24E-5	1.37E-5	3.69E-6	3.23E-5	1.05138E-4	1.59E-5	1.18E-5	2.0307E-4	3.91E-5	1.23E-5	1.16258E-4	1.11E-5	1.75E-5	2.26E-5	2.31E-5	1.35E-5	1.84806E-4	1.9E-5	3.69E-5	2.93E-5	2.53853E-4	1.69E-5	1.29E-5	8.34E-6	1.83E-5	1.71E-5	1.32E-5	1.66E-5	3.51E-6	1.4E-5	1.38E-5	6.52E-6	7.90812E-4	1.11E-5	2.28E-5	2.73E-5	7.43E-7	1.74E-5	2.24109E-4	1.3E-5	2.78381E-4	4.64E-6	0.0	0.0	4.05E-6	0.0	1.24E-5	1.03E-5	0.0	6.13E-6	0.0	4.46E-6	2.48E-6	1.06E-5	1.84E-5	3.29331E-4	3.27406E-4	2.03E-6	3.51E-6	9.41E-5	5.4E-6	6.47E-5	7.33E-6	6.41579E-4	6.59E-6	1.31E-5	5.54E-5	3.27E-6	7.79E-7	3.21E-6
Tryptophan_metabolism	0.019753	0.0222325	0.0177206	0.0181937	0.0185256	0.0176237	0.0153304	0.0202063	0.0139484	0.021924	0.0175947	0.0155533	0.0181519	0.0169891	0.0204024	0.0192016	0.00178426	0.00223946	0.00157701	0.00188561	0.00188156	0.00158656	0.00175793	0.00146932	0.00190824	0.00223611	0.0021031	0.00197138	0.0017763	0.00196483	0.00224169	0.00180431	0.00175245	0.00138757	0.00194751	0.0015103	0.00195638	0.00146113	0.00182928	0.0023904	0.00133248	0.0	0.00187067	0.00137202	0.00187958	0.00144698	0.00307807	0.00190415	0.00227561	0.00133552	0.00146834	0.00190429	0.00213411	0.00131308	0.00146182	0.00396858	0.00132006	0.0016613	0.002463	0.00189022	0.00132467	0.00166592	0.00175528	0.00187927	0.00180767	0.00268328	0.00168855	0.00170736	0.00173591	0.00188439	0.00189573	0.00175132	0.00168643	0.00195875	0.00171325	0.00231005	0.00214396	0.00229065	0.00179768	0.00127787	0.00181827	0.002215	0.00162334	0.00299966	0.00198875	0.00154161	0.00204089	0.00240637	0.00149215	0.00237199	0.00216168	0.0075889	0.00212964	0.00228706	0.0018142	0.00154422	0.00181479	0.00197627	0.00186103	0.00242845	0.00176588	0.0137965	0.00529174	0.00173576	0.00188686	0.00272082	0.00165694	0.00165368	0.00131058	0.00202472	0.00168426	0.00139649	0.0018177	0.00149158	0.00288066	0.0063885	0.003387	0.00378831	0.0167319	0.00553207	0.00234664	0.00226508	0.00163216	0.00917932	0.00368531	0.00244802	0.00544141	0.00171472	0.00181937	0.00363955	0.00245597	0.00345647	0.00153485	0.00554551	0.00397302	0.00262076	0.00398531	0.00374419	0.00160562	0.0016634	0.00442311	0.00249823	0.00164604
