Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Translation	0.07302444999999999	0.06405594	0.06510132	0.06934681000000001	0.11529587999999999	0.07494742	0.09780973	0.07141631	0.07862803	0.05797842	0.05689554	0.06080073	0.051399959999999995	0.05605135	0.056551989999999996	0.05087932	0.031783287	0.049770827000000004	0.035789958999999996	0.03585598	0.042642874	0.036197555000000006	0.031986488	0.036069609	0.05668324600000001	0.045235516	0.049207817	0.042960907000000007	0.041351869	0.05183541	0.052727315999999996	0.04452597	0.034041347	0.039705766	0.048497926999999996	0.040803980000000004	0.047094551000000005	0.034410225	0.053509786	0.034005728	0.045885233	0.07497822	0.048287540000000004	0.042676065	0.04630524	0.042683281	0.046717561000000005	0.046724373	0.053660624999999997	0.036144853	0.036799999	0.050283276	0.045802711999999995	0.034936618	0.045987327	0.03156337	0.036415126000000006	0.043835354	0.045617088	0.043053805	0.040425382999999995	0.041286541999999996	0.040444325	0.046160505000000004	0.040210487	0.054175593	0.042782591999999994	0.042841048	0.042717149	0.05042647	0.03604898	0.041766781	0.053220604000000005	0.040942203999999996	0.038016384	0.052298176	0.051872421	0.054503665	0.038972118	0.034446911	0.043987085999999995	0.049727697	0.040068695	0.030116411	0.038616561	0.037626475	0.041927766	0.051431274	0.035245558	0.048335874	0.048011378	0.04250002	0.050775731000000005	0.033076367	0.034616324000000004	0.03686293	0.032221681	0.041000624	0.037966453	0.044465309	0.044811254	0.04057994	0.037951724	0.044255869	0.038310305	0.041978118999999994	0.043181775000000006	0.040129338	0.04338189	0.039744169999999995	0.037139679999999994	0.038780987	0.038218045	0.036167562	0.048005982	0.035345486999999995	0.052695748	0.040196487	0.04521637	0.050562673	0.037382083	0.03622542	0.046088530999999995	0.03983757	0.048530792	0.03702312	0.04218224	0.039799561	0.034509222	0.044450948000000004	0.045101534	0.043641067000000006	0.043547437999999994	0.05500033	0.040222201	0.038498398999999996	0.043042577	0.043879641	0.038810658	0.041477057	0.040577749999999996	0.043502786	0.02305646
Signal_Transduction	0.008508703999999999	0.013875489000000003	0.011979493	0.009260676	0.004692733	0.011571444	0.005619197	0.011447642000000001	0.014315602	0.014097676000000002	0.011419699000000002	0.009201058999999998	0.013571034	0.013099910999999999	0.012041167000000002	0.011254525000000001	0.00558013	0.005484299999999999	0.005535310000000001	0.00609925	0.005362469999999999	0.005692020000000001	0.00510947	0.00510587	0.005332720000000001	0.00486758	0.00438996	0.00577044	0.00493767	0.004274710000000001	0.004739289	0.005568250000000001	0.004856419999999999	0.005474994	0.0045918800000000004	0.00608442	0.005427510000000001	0.0053083900000000005	0.00485352	0.006857239999999999	0.004535148000000001	0.00130193	0.005824730000000001	0.005243889999999999	0.00533695	0.00622785	0.0033014700000000004	0.00535001	0.00557557	0.0057505609999999995	0.0060192100000000005	0.00557305	0.0055456690000000005	0.005960139999999999	0.00589155	0.031994735999999996	0.00538661	0.00509629	0.00493973	0.00506242	0.006084019999999999	0.00623531	0.006643699999999999	0.00531162	0.006114720000000001	0.0046564599999999986	0.005755939999999999	0.006092050000000001	0.004970090000000001	0.0057246	0.00469749	0.005204649999999999	0.0034104299999999995	0.00559473	0.00483585	0.00482532	0.00504566	0.003939079999999999	0.0057535699999999995	0.00617026	0.005878026	0.0049943620000000005	0.00579928	0.00776114	0.00586607	0.00560119	0.00546092	0.00487815	0.005285070000000002	0.005846339999999999	0.00559906	0.006298419	0.0054649246	0.00671071	0.0061352740000000005	0.00563895	0.006269629999999999	0.005615553	0.0067463900000000005	0.004580589999999999	0.004728609999999999	0.014641504000000003	0.007163527	0.00489206	0.006145519999999999	0.0062921	0.0059348299999999994	0.00617297	0.006590270000000001	0.007282087	0.00615104	0.00663379	0.005392050000000001	0.005914988699999999	0.005960070000000001	0.007136631	0.0068911649999999994	0.0069401	0.010895232000000001	0.006703990500000001	0.007096004	0.020324506000000003	0.00523992	0.012969531999999999	0.006913484	0.028977647	0.0068717629999999995	0.0068241000000000005	0.008159031999999998	0.006466843	0.0058269920000000005	0.005928066000000001	0.0052495300000000005	0.011375830000000002	0.006061561	0.006367034999999999	0.006704285000000001	0.007166718	0.0069032600000000005	0.00670526	0.009288987	0.006088088	0.056645570000000006
Immune_System_Diseases	0.00111311	0.05715404	0.051486278	8.5439E-4	0.06285136	0.048397511000000004	1.0750000000000001E-4	0.001195629	7.31949E-4	0.00156012	0.04923007	0.052263407	0.053287104999999994	0.060617709000000006	0.0010644	0.058714840000000004	0.0	0.0	0.0	1.15E-6	1.7E-7	1.14E-6	0.0	2.96E-6	2.63E-6	3.77316E-5	1.31E-6	0.0	5.35E-8	1.55E-5	0.0	0.0	1.31E-5	1.03E-7	0.0	0.0	2.48396E-5	1.64E-8	6.5E-6	3.27E-8	0.0	0.0	6.911E-7	2.19632E-5	5.0460000000000005E-6	3.64E-6	3.0909999999999997E-6	6.32806E-5	1.2973E-6	0.0	1.83261E-4	8.06E-7	1.9741E-6	0.0	4.86E-7	0.001889715	1.5418E-6	2.44E-8	5.53E-6	5.89E-6	9.3988E-6	2.05E-6	0.0	0.0	9.24E-8	2.21E-6	2.44E-6	0.0	2.189E-7	2.75E-6	4.6806000000000006E-5	1.312E-5	4.169E-6	3.94E-5	6.7838999999999995E-6	0.0	6.1E-6	0.0	7.03E-6	3.93E-5	5.735799999999999E-6	3.611E-6	1.87E-6	2.01E-6	3.38E-6	3.2E-6	0.0	0.0	0.0	1.52E-7	3.16E-6	3.0962299999999997E-4	7.5660999999999994E-6	2.2469E-6	1.59E-8	3.98E-7	0.0	3.1430000000000002E-6	3.2E-6	0.0	1.03E-6	0.038856347	6.23E-5	2.45187E-5	4.17E-5	2.6741E-6	1.9042999999999997E-5	0.0	2.37E-6	8.69E-5	6.75E-6	1.41631E-4	0.0	4.28E-6	8.729000000000001E-5	1.051E-4	1.50526E-4	4.1765600000000003E-4	7.35003E-4	1.053096E-4	1.85E-5	0.01061364	1.929E-7	8.63748E-4	1.49632E-4	0.00117313	1.6810400000000003E-4	1.658E-5	1.73623E-5	1.71E-5	1.47E-6	5.08E-5	8.929E-7	0.02626029	1.2063E-4	3.9319999999999996E-5	9.329999999999999E-5	1.5508999999999998E-4	2.3959000000000002E-6	6.17E-6	8.91E-5	0.0	0.0077621800000000005
Replication_and_Repair	0.01614705	0.012069894000000001	0.004346375	0.012631393999999999	0.003746367	0.014021780000000001	0.038586720000000005	0.016232482	0.004777982	0.01291131	0.011627015000000001	0.01370949	0.012429496	0.012903055	0.01073411	0.012515775	0.06249009	0.07096043	0.05604983	0.06151201	0.06353866	0.05946218	0.06006881	0.06094286	0.07076771500000001	0.06502337999999999	0.0672246	0.06230518000000001	0.06747465	0.07050324	0.0769455	0.061447909999999994	0.06115287	0.06386303	0.06457166	0.06574047	0.073370013	0.06054607000000001	0.0819866	0.054465940000000004	0.06249414	0.0667444	0.067418587	0.0654799	0.07109955	0.05971489000000001	0.06462054	0.07151705	0.07649418799999999	0.05949036	0.062260289999999996	0.071329848	0.06345511	0.060854092	0.065587047	0.041933295	0.06150314	0.06817464	0.07036525	0.06879278	0.061988390000000004	0.06412767999999999	0.06697486	0.066861532	0.062574476	0.070036189	0.065352327	0.06676345	0.06600145	0.069109902	0.06236845	0.06588709000000001	0.07128547	0.06392368	0.06502611999999999	0.069963866	0.06766673	0.06722316	0.06496695000000001	0.062403440000000004	0.07268453	0.07525252	0.06360642	0.05706642	0.070158775	0.07208969999999999	0.0615743	0.06725175	0.06338358	0.06703194999999999	0.07286159	0.05444989	0.077543779	0.06578991	0.06367984	0.06752636000000001	0.06454868	0.07423686	0.07064183	0.06303238	0.06766826000000001	0.020185849999999998	0.05915808	0.07354608	0.06056234	0.06516573	0.07205557	0.06290151000000001	0.062962274	0.061123188999999994	0.07220899	0.0618204	0.05790586	0.05908925	0.07383234	0.050372929999999996	0.073441177	0.05881746	0.023735390000000002	0.061791327	0.05806029	0.04311861	0.06402161	0.034125472000000004	0.060301019	0.045277745	0.053776221	0.06479560000000001	0.059792912999999996	0.06550291	0.06802005	0.0640238	0.07072794	0.03557898	0.059958189999999995	0.06306343	0.05871026	0.05998398	0.06415457	0.06500527	0.05582308	0.060323853000000004	0.027939568
Carbohydrate_Metabolism	0.028333533	0.017427188000000003	0.030486865000000002	0.025909094	0.023382351000000003	0.031232745999999995	0.1255922	0.028525237999999998	0.026956645	0.009277552	0.018896282	0.025839940999999998	0.016503866	0.026246016999999996	0.008951897	0.009099461000000001	0.17626559999999997	0.16744007000000002	0.16774366000000002	0.17733824000000004	0.16078692	0.16746733000000003	0.17555257999999999	0.16386500999999998	0.16963493	0.17327428999999997	0.15500939	0.17106600000000002	0.17100703	0.16314573	0.15952052	0.17042608	0.17163177	0.17049569	0.16710667999999995	0.16397178	0.1555146	0.17484844	0.17661579000000005	0.17564887999999995	0.16763052	0.21243927	0.16788029000000002	0.16895854000000002	0.14796211999999997	0.16577593000000002	0.14289939000000002	0.1716202	0.15527191	0.17579166000000002	0.18321772	0.16530233	0.17101665	0.17759761000000002	0.1729637	0.07954471000000002	0.16476304	0.16531175999999997	0.17068576000000002	0.16673693	0.17102153000000003	0.17608936000000003	0.17928823	0.16348094	0.17684893999999998	0.17271363999999997	0.16629468	0.16376052	0.16633421	0.16874212	0.16719118	0.16942887	0.15884657	0.17030138999999997	0.16973565000000002	0.15823926	0.15936749	0.17101381999999998	0.16277539	0.17526949	0.15578604000000001	0.16354483000000003	0.17392587000000004	0.17869274999999998	0.16073927	0.15752869	0.17322188000000002	0.16374593	0.17280382	0.16544733	0.1504401	0.12389434	0.16131814	0.17045784000000003	0.16061786000000003	0.16120753000000002	0.16215378000000003	0.15575576	0.15592994000000002	0.16144334999999999	0.16012669000000002	0.047611666000000004	0.14174167	0.17165026	0.17140107	0.16418159000000002	0.16990945000000002	0.16531304	0.16246114	0.15804977999999997	0.15967352	0.17488935	0.17560378999999998	0.18100081000000004	0.15086183000000003	0.16019851000000002	0.1543921	0.15256376	0.04923954600000001	0.14254846999999998	0.17121515	0.08421638	0.16897515000000002	0.052189621000000005	0.13957018	0.09639322000000002	0.1341715	0.16645221999999998	0.17563075	0.148328	0.15565256999999996	0.15102290000000002	0.15169304	0.09469857	0.13753849999999998	0.1626236	0.14919898	0.15153323	0.16681847	0.15942447999999998	0.14563636000000002	0.16468773999999997	0.056285838
Cardiovascular_Diseases	0.006040165	0.006808689	0.005584619	0.005577787	0.007454803	0.005604464	0.00216834	0.00494072	3.08123E-4	0.006557969	0.005412022	0.005913358	0.006323138	0.006084582	0.006799597	0.006479644	0.0	0.0	5.23E-7	5.29E-9	0.0	0.0	0.0	3.94E-9	2.55E-6	0.0	0.0	5.11E-5	1.29E-9	4.17E-7	0.0	0.0	0.0	0.0	0.0	2.12E-5	2.7950000000000002E-5	0.0	3.35E-6	2.15E-6	2.96E-6	0.0	0.0	5.47E-9	1.041E-8	2.98E-9	4.5E-7	3.72E-5	3.84E-7	5.92E-6	2.52E-9	0.0	1.62E-9	0.0	3.15E-9	0.003710724	6.14E-9	1.85E-6	5.19E-6	2.41E-6	0.0	0.0	5.46492E-5	1.43E-7	1.11E-6	1.28E-7	2.05E-9	6.73E-5	0.0	1.95E-5	1.292E-5	1.33E-6	7.57E-6	4.12E-9	0.0	1.81E-6	3.77E-6	8.08E-8	5.27E-7	7.83E-6	0.0	2.17E-7	2.42E-7	1.99E-9	3.27E-7	0.0	0.0	8.47E-7	3.39E-9	0.0	1.3942000000000001E-7	7.98039E-4	4.76E-7	1.36E-7	1.02E-6	2.09E-7	3.44E-10	3.8200999999999996E-5	1.03E-9	1.31E-9	0.0	0.004938004	1.45967E-4	2.251E-6	3.19E-9	2.9920000000000003E-6	9.141000000000001E-7	2.45E-9	2.72E-9	8.599999999999999E-5	0.0	1.11E-8	1.07E-6	1.504E-6	1.76439E-4	7.29613E-4	1.57E-6	8.765E-5	0.001333425	4.03E-5	3.79665E-4	0.009057570000000001	1.5469E-5	0.0043966000000000005	5.608039999999999E-4	0.004325364999999999	2.88E-5	7.717000000000001E-5	3.6170000000000003E-6	1.9399E-4	4.93E-5	1.198E-5	1.41E-6	0.005866903999999999	6.4900000000000005E-6	2.1782E-4	1.305E-4	7.41033E-4	9.05E-7	6.392500000000001E-5	8.96595E-4	7.67E-6	0.004945644
Environmental_Adaptation	0.007269898	0.008643781	0.00881866	0.011421477	0.0110421	0.0068839700000000005	0.008240915	0.008250685	0.013007143	0.009456501	0.007315169	0.0101771	0.007936016999999998	0.007347488	0.007893066	0.009953487999999998	6.31673E-4	0.00130719	9.164329E-4	7.81203E-4	8.57437E-4	5.48423E-4	4.75712E-4	8.671810000000001E-4	8.21636E-4	0.001196413	8.57766E-4	5.05452E-4	9.46997E-4	0.001237443	0.00100153	8.442489999999999E-4	8.66126E-4	6.96201E-4	0.00354119	0.00113127	0.00128362	8.609170000000001E-4	0.00137373	8.4227E-4	0.00131767	0.0	0.0012400318	8.6364E-4	0.00109012	0.001070951	9.98905E-4	0.001188864	0.001223	0.00110634	7.08027E-4	0.00122347	0.00139749	7.71607E-4	9.5354E-4	0.001931877	9.490539E-4	9.300819999999999E-4	0.001015711	0.001054943	6.76901E-4	9.20961E-4	0.001111386	9.99535E-4	6.89942E-4	0.00106977	9.24634E-4	9.41226E-4	0.00125238	0.0014239390000000002	8.73362E-4	9.18243E-4	0.001093823	0.001068733	8.77805E-4	0.00111213	0.00123531	0.00185351	9.272320000000001E-4	6.59059E-4	8.70169E-4	0.0010060099999999999	8.83747E-4	6.40662E-4	6.554540000000001E-4	5.31166E-4	0.001014505	0.00156316	9.8995E-4	9.90284E-4	9.194316000000001E-4	0.004571491	0.00113722	8.3162E-4	7.358808E-4	7.283019999999999E-4	5.47112E-4	7.13731E-4	5.70297E-4	0.0010526	0.001010599	0.006012238	0.003183026	0.001092457	8.40116E-4	8.78311E-4	0.0010617719999999999	8.5097E-4	0.001079485	0.0012407569999999999	8.76823E-4	8.03035E-4	9.01294E-4	7.53202E-4	0.00116569	0.0036668660000000004	0.001617364	0.0029228279999999997	0.00648232	0.002612488	0.001891388	0.002136987	0.001160994	0.004269541	0.0014587250000000001	0.001279969	0.0035016179999999997	9.11706E-4	6.637860000000001E-4	0.0015998761000000001	0.001486195	0.002112733	9.86585E-4	0.00392141	0.001667688	0.001294645	0.001370773	0.001882526	6.94603E-4	8.54459E-4	0.002327983	9.18407E-4	0.001424295
Sensory_System	0.001487445	0.002311454	0.002992752	0.002463396	0.002670435	0.001004812	9.60465E-4	0.003280038	0.0026282529999999997	0.001824885	0.001614701	0.0024419050000000003	0.0017185629999999998	0.002974961	0.0016959310000000001	0.0026639949999999997	1.652E-5	0.0	1.552E-5	1.21E-5	1.55E-7	9.7592E-6	3.0293999999999998E-5	1.3681E-5	5.39E-6	3.7930000000000004E-5	0.0	3.67E-6	3.27426E-5	3.5969E-5	1.41E-5	5.93E-7	3.2602E-6	5.1700000000000005E-6	2.998E-5	5.1536999999999995E-6	4.12E-6	1.2723E-5	5.71E-6	1.5775900000000003E-5	2.49955E-5	0.0	6.7210000000000005E-6	3.33E-6	3.543E-6	9.42E-6	2.634E-5	1.0862E-6	2.723E-6	2.31E-5	6.419E-6	9.532000000000001E-6	7.855999999999999E-6	1.8943E-5	5.19E-7	0.0014511950000000002	6.6387E-6	4.172E-6	8.444E-6	4.4616E-6	3.9856E-5	1.8685999999999997E-5	0.0	1.6433E-5	5.643E-6	1.1511E-5	2.0699999999999997E-6	2.5009E-5	1.7584E-5	8.8408E-6	5.451E-6	7.680000000000001E-6	5.7E-7	9.706000000000002E-6	3.145E-6	3.628E-6	3.5000000000000004E-6	5.4091E-6	3.707E-5	0.0	2.7399999999999996E-6	3.3439999999999997E-6	1.2002E-5	4.4430000000000005E-6	8.2314E-6	7.3632999999999994E-6	3.3509999999999998E-6	4.125E-6	7.40259E-6	4.633100000000001E-6	6.1889999999999995E-6	2.5615100000000003E-4	4.445E-6	1.0887E-5	9.290499999999999E-6	8.707E-6	4.29951E-6	2.46607E-5	1.9182E-5	7.551999999999999E-6	1.52552E-5	0.001871473	3.89844E-4	2.2261000000000003E-5	6.043E-7	7.0882999999999995E-6	7.450000000000001E-7	1.45805E-5	2.161289E-5	3.14206E-4	1.0420999999999999E-5	5.9940000000000005E-6	4.7662E-5	1.05197E-4	3.99977E-5	2.47545E-4	9.18963E-4	4.99527E-4	0.003039853	4.7043300000000003E-4	7.22E-5	0.0030800059999999997	7.2100000000000004E-6	0.001582998	2.4315300000000002E-4	0.002177079	4.21519E-4	2.116E-5	3.1349999999999996E-5	1.1022E-4	4.41239E-5	7.2026E-4	3.37E-6	7.55282E-4	2.40252E-4	1.3862E-4	1.119E-4	1.8263979999999999E-4	1.69888E-5	6.13E-5	9.21075E-4	1.5907000000000002E-5	8.44862E-4
Biosynthesis_of_Other_Secondary_Metabolites	2.34297E-4	0.0	2.9358E-4	0.0	0.0	7.78789E-4	0.007492668	0.0	3.88972E-4	6.144420000000001E-4	1.4392700000000002E-4	3.31E-6	2.17682E-4	0.00150927	0.00977158	0.0	0.022304327	0.022135185	0.02063696	0.025618731000000002	0.022312322000000002	0.021782628000000002	0.02018389	0.02034575	0.021072023000000002	0.022260363	0.025911768	0.023284005	0.020511422999999997	0.018413803	0.018130007	0.041146868	0.02018831	0.025134353	0.0183576	0.020752429	0.020952237	0.022714035	0.0183107203	0.018473812	0.019234445	0.0	0.017579682	0.020044702	0.019451805000000003	0.01914362	0.019630468999999998	0.02140004	0.019324479000000002	0.0212518	0.022503341	0.020210627	0.022046362999999996	0.023874649999999997	0.031216154000000003	0.009431655	0.022466622000000002	0.019756119	0.021287865999999996	0.019521833	0.021084935000000003	0.022105345	0.022232961	0.019385816	0.022783257999999997	0.019430494	0.020490337000000004	0.019234944000000004	0.019548621	0.021084862	0.020523408	0.020279341000000003	0.022987769	0.022869677	0.018911383999999996	0.020916278	0.020916283999999997	0.015481259999999998	0.022472657000000004	0.024053814	0.020698444000000003	0.020423063999999998	0.020079448	0.016348097	0.02129593	0.019173428	0.020913298	0.018003295	0.020497651999999998	0.018461222	0.018305358999999997	0.014983152	0.021645745	0.020241556999999997	0.025667958	0.01973841	0.021343183	0.021961172	0.021587265999999997	0.021057207	0.022984677999999995	0.002098333	0.020364591999999997	0.02013157	0.024078333	0.019643908999999998	0.019066830999999996	0.022853206	0.025273292	0.017931843000000003	0.02398395	0.023016408	0.022810943000000004	0.021951299	0.020945399	0.016757523	0.017099536000000002	0.02008424	0.00645217	0.017395959	0.02185427	0.006609722	0.03424909300000001	0.00398539	0.020361579	0.009879879	0.01538826	0.02158217	0.024139082	0.019480233000000003	0.023624196	0.021970036999999998	0.020449525	0.01085954	0.014661191	0.018965415	0.016753099	0.019200223999999995	0.022238272999999996	0.022055474	0.009591008	0.021567968	0.004507003999999999
Amino_Acid_Metabolism	0.07954697000000001	0.073750573	0.07930498099999998	0.07516007599999999	0.09693382599999999	0.07931729100000001	0.11419094000000002	0.050516073999999994	0.08886969300000001	0.08555173499999999	0.076868515	0.046989513000000004	0.07491008499999997	0.081398803	0.07921517	0.07492952800000001	0.15022667	0.14815268	0.14820917	0.14366318999999997	0.15597282999999998	0.14970465	0.15475472	0.14562769	0.16200469999999997	0.15119731	0.16901778	0.15604065	0.15360493999999997	0.15375548	0.15331833999999997	0.14663296999999997	0.15420674999999998	0.14842394	0.15783989999999998	0.14897475999999998	0.15717731	0.14368644	0.16329475	0.13579883	0.14454201000000003	0.1356387	0.15579498	0.15170320999999998	0.15340457999999998	0.14707846	0.14707815	0.14521003	0.15229546	0.15558673	0.14991089	0.14423634000000002	0.15573238	0.14700727	0.15158368	0.0867178	0.149128	0.15170073999999997	0.15269506	0.15343421	0.15763125	0.14503594	0.15298981	0.15559885	0.15395337	0.16203077	0.14845366999999998	0.15253956000000002	0.15381244	0.14628886	0.14813885999999998	0.15021055	0.16316368	0.14841607	0.15312332999999997	0.15534689999999998	0.15228563	0.17561534999999998	0.14851517	0.14706388	0.1446195	0.14341591999999997	0.14960613	0.13567871	0.14786825999999997	0.13925751999999997	0.15898220999999998	0.16442406999999998	0.15305681000000002	0.15592466000000002	0.14559373999999997	0.13355951	0.13723149	0.14104598999999998	0.14020857999999997	0.14401251	0.14692133	0.14158252	0.14714001	0.14942563000000003	0.14356896	0.08016936000000001	0.13662461	0.15478659	0.15117768	0.13783457999999998	0.15103455	0.14092332999999999	0.13371354	0.1357025	0.13912281999999998	0.14667339000000001	0.14865964999999998	0.142403	0.14139737000000002	0.13668723000000002	0.14232011	0.134683	0.10691919	0.14033932000000005	0.14102752999999998	0.08124754	0.15075599	0.08325189	0.13610919999999999	0.08965772	0.12913225	0.14529055000000002	0.13759437	0.13025386	0.12635331	0.12823249	0.14481301000000002	0.09886852999999998	0.13152414	0.13998927	0.11750972999999999	0.13915015	0.14429957999999998	0.1416244	0.13164245	0.14259397000000001	0.060917830000000006
Endocrine_System	0.00507413	0.034369132999999996	0.004598690999999999	0.005535992	4.02481E-4	0.001236061	0.001152631	0.005107373	9.3186E-4	0.031985197	0.027935825	0.027956538	0.030155791	0.0036051749999999995	0.0058666379999999995	0.029703870000000004	5.304800000000001E-4	1.25165E-4	4.8575999999999996E-4	4.5825099999999996E-4	2.92932E-4	3.6726E-4	3.88443E-4	3.2364199999999996E-4	1.196834E-4	3.60587E-4	2.26223E-4	2.03581E-4	3.88852E-4	2.75661E-4	8.734E-5	1.15559E-4	3.382E-4	2.6862299999999995E-4	7.268519999999999E-4	3.07692E-4	2.66782E-4	3.6593399999999994E-4	2.33614E-4	1.98599E-4	3.17864E-4	2.31994E-4	2.08675E-4	2.1126899999999999E-4	3.3236800000000004E-4	4.08693E-4	6.381440000000001E-4	3.7382400000000003E-4	2.7726199999999996E-4	3.8703399999999997E-4	2.9735699999999994E-4	2.30525E-4	2.90536E-4	2.889907E-4	3.2704299999999995E-4	0.006511833000000001	2.58333E-4	2.2172500000000004E-4	5.50409E-4	2.23745E-4	2.63115E-4	3.06446E-4	4.57151E-4	2.76076E-4	2.49578E-4	3.26362E-4	2.89946E-4	3.85601E-4	2.1978300000000003E-4	2.6366400000000004E-4	3.5871800000000006E-4	4.0430999999999996E-4	1.7303E-4	4.3590899999999995E-4	2.929606E-4	2.25171E-4	1.67768E-4	1.797E-4	3.8062299999999996E-4	3.5296000000000004E-4	2.02642E-4	4.66304E-4	3.5828499999999996E-4	2.96523E-4	4.4353999999999997E-4	2.8944100000000004E-4	3.728148E-4	1.1962999999999999E-4	3.49391E-4	1.0908E-4	3.13689E-4	0.001465217	3.84098E-4	5.42047E-4	2.9448100000000003E-4	2.93354E-4	2.7737199999999996E-4	6.20513E-4	3.295E-4	2.04973E-4	4.3726500000000005E-4	0.023731184000000002	6.62425E-4	1.1023999999999999E-4	3.26603E-4	1.85575E-4	3.20597E-4	3.56E-4	4.14031E-4	7.97516E-4	4.83991E-4	4.67849E-4	3.9887200000000004E-4	4.16994E-4	3.59011E-4	4.1795000000000005E-4	2.82232E-4	6.08024E-4	0.003304103	4.58663E-4	3.4125E-4	0.00467534	3.5545899999999997E-4	0.004116918	0.001431871	0.005969658	6.15773E-4	3.3771399999999997E-4	4.5265599999999996E-4	4.1596799999999996E-4	3.35809E-4	5.28873E-4	2.81275E-4	0.011991696000000001	8.449920000000001E-4	3.51712E-4	2.4585700000000004E-4	5.8858E-4	2.6676600000000004E-4	4.12103E-4	0.001130293	1.96584E-4	0.0034207499999999997
Digestive_System	0.05720814	0.040509170000000004	0.05533929	0.04924087	0.037047580000000004	0.061607020000000005	0.009233957	0.03980907	0.055111589999999995	0.05678852	0.04050273	0.04207441	0.05483748	0.06143000999999999	0.04891354	0.04351032	0.00124396	8.73796E-4	0.0010206170000000001	0.001237318	0.001364113	0.001307874	0.001579681	0.0018156280000000001	2.18916E-4	9.06861E-4	0.0017153609999999999	6.312290000000001E-4	9.77402E-4	9.296069999999999E-4	5.10948E-4	0.0014367480000000003	0.00115875	0.001345796	9.97116E-4	6.713449999999998E-4	5.04434E-4	0.0018879569999999998	5.37623E-4	0.0012407319999999998	0.0019201569999999998	0.0	5.84603E-4	0.001535266	8.660579999999998E-4	0.001163887	2.5607099999999997E-4	9.912389999999999E-4	5.41829E-4	0.0015084940000000004	0.001555509	6.780899999999999E-4	8.668770000000001E-4	0.001669684	8.25039E-4	0.01171264	0.0012093090000000002	6.572339999999999E-4	7.22497E-4	0.0010648909999999999	0.0013557500000000004	0.001145979	0.0010159890000000001	6.49726E-4	0.00108467	4.94822E-4	0.001032526	8.284909999999999E-4	8.176038E-4	7.76619E-4	0.0011805800000000003	0.0011383340000000002	8.76762E-4	0.0012939249999999998	0.0011606999999999998	8.94628E-4	6.31699E-4	6.97774E-4	0.0012453529999999998	0.001446568	8.00971E-4	7.051770000000001E-4	0.0010961640000000002	0.001055861	7.997060000000001E-4	0.001401272	0.00119369	7.90672E-4	0.001280271	4.21484E-4	6.32965E-4	0.002302343	7.83841E-4	0.001086966	0.0012262689999999999	0.0013108829999999999	0.0014747290000000001	8.2431E-4	0.0010669730000000001	8.70885E-4	0.0010504450000000001	0.04226249	0.0027933000000000003	2.89692E-4	0.001284532	4.4066799999999996E-4	6.68623E-4	9.57691E-4	0.0013409560000000001	0.0025166690000000005	0.001062541	0.0014476	0.0013994349999999999	0.001204173	8.55982E-4	0.0028288199999999997	0.0016425159999999997	0.003167929	0.03618817	0.003346315	0.001967506	0.010954829999999999	0.001431462	0.01557094	0.0017764550000000001	0.008353729999999998	0.003161801	0.0016619890000000002	0.0014001080000000002	0.0021141069999999996	0.0017773709999999998	0.002330387	0.0014721279999999998	0.02680956	0.001454812	0.0018351480000000002	0.0010864849999999999	0.002984328	0.001014416	0.001205592	0.002263156	5.55308E-4	0.007470373000000001
