Taxa	stoolMeans	stoolSD	swabMeans	swabSD	tissueMeans	tissueSD	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Streptococcus_pyogenes	0.713	0.443	0.848	0.649	0.05	0.2	5.08679808630567e-07	0.381936531626515	2.07161658749566e-06	9.23314741330117e-07	0.449672014228162	0.000650338860958643	1.9845677040939e-06	0.907583502147406	1.062662582845e-05	4.73626265460078e-06	0.990828871224787	0.00143910331397663
Prevotella_denticola	0.683	0.57	1.154	0.887	0.201	0.456	1.50833174716409e-05	0.00205157721834992	0.0152183535641955	1.27387732075102e-05	0.550766885914136	6.73862832705298e-10	4.54139015178754e-05	0.0145714587046905	0.0351290328106847	4.76843267362205e-05	0.990828871224787	9.33300023296838e-09
Streptomyces_coelicolor	0.108	0.18	0.082	0.185	0	0	0.0652331042586451	0.752936190446175	0.0538380114404022	0.284681194152268	0.861244215292941	0.213246253531629	0.0772203841010458	0.999980916292842	0.0871181573950032	0.339899529224907	0.990828871224787	0.263701840304738
Paracoccus_denitrificans	0.15	0.259	0.094	0.199	0	0	0.0484073128871463	0.496961313527207	0.0486719717730483	0.412147567215001	0.80089501074427	0.00633892909442693	0.0612275144736964	0.999980916292842	0.0817099162492992	0.462205976188483	0.990828871224787	0.011255662558694
Bifidobacterium_dentium	0.471	0.564	0.415	0.524	0	0	0.00492605494308572	0.8707194245622	0.00325557973649881	0.0347379084959836	0.83297196885763	1.54008570679017e-07	0.00974655156596245	0.999980916292842	0.00990984161549639	0.0616820554704324	0.990828871224787	1.04049692873385e-06
Cronobacter_sakazakii	0.191	0.332	0.071	0.168	0	0	0.0172337179540878	0.132676171717767	0.0403875730005118	0.710517556624126	0.671491259103328	0.000832574179848478	0.0271235220072859	0.503442459805775	0.0699897689812828	0.737128701066977	0.990828871224787	0.00178777556448084
Prevotella_melaninogenica	1.226	0.659	1.42	0.899	0.233	0.501	3.89487089202601e-07	0.400431024508303	1.49640715851884e-06	7.71193151005711e-07	0.479243152083024	3.71524056066499e-07	1.54125605298744e-06	0.924328281573333	7.82084496056074e-06	4.03057552506759e-06	0.990828871224787	2.0582432706084e-06
Fretibacterium_fastidiosum	0.301	0.294	0.261	0.373	0.05	0.201	0.0104656599432193	0.81342941746638	0.00724192947940072	0.0712882728631369	0.889817563924652	1.58668160424339e-06	0.0180061354302592	0.999980916292842	0.0180722023945405	0.106165868726285	0.990828871224787	7.03015962088792e-06
Propionibacterium_acnes	0.192	0.302	0.17	0.297	0.037	0.147	0.135594882678209	0.931008653482124	0.112742006556393	0.301176448775597	0.0592905965257807	0.041760474526459	0.147873159456157	0.999980916292842	0.152145144609069	0.350528892062355	0.990828871224787	0.0599360178436743
.Clostridium._cellulolyticum	0.134	0.196	0.059	0.167	0	0	0.00826468583202784	0.12765110406647	0.0171099040835601	0.545274641260147	0.328726060409549	0.695604557285155	0.0146751152273828	0.491448170766055	0.0368372205008335	0.580927213957926	0.990828871224787	0.758592371527512
Thermus_scotoductus	0.083	0.171	0.244	0.346	0.05	0.201	0.00164676683573872	0.00202407576671415	0.838654652736846	0.0137500816988293	0.045175470942678	0.652628992722278	0.00370857246747664	0.0145714587046905	0.866818428388456	0.0280056811071744	0.990828871224787	0.717373932476473
Sinorhizobium_fredii	0.129	0.212	0.124	0.269	0	0	0.0779449328185372	0.993485648278742	0.0647828728187848	0.151341541236652	0.106519900771464	0.000288314029352395	0.0911001957414971	0.999980916292842	0.09969364317113	0.200581851304079	0.990828871224787	0.000712237413171474
Streptococcus_mitis	0.343	0.364	0.774	0.772	0.077	0.308	4.43606879202861e-06	9.40779219110732e-05	0.0908450230468411	1.46244248633298e-05	0.440632437587899	0.0562341415994023	1.48047115107461e-05	0.000930699441763117	0.125820356919875	5.40128758285648e-05	0.990828871224787	0.0786709960759315
Paludibacter_propionicigenes	0.562	0.388	0.393	0.453	0	0	8.12554627132866e-07	0.101080066767766	6.36620515193087e-07	0.00368251101760575	0.772820911388804	9.58471264605096e-07	3.04158961778113e-06	0.411752624921637	3.5268776541697e-06	0.00894785571821748	0.990828871224787	4.65783404027389e-06
Filifactor_alocis	0.326	0.305	0.586	0.523	0.035	0.141	4.6227424475438e-06	0.0016607811998729	0.00607051308469309	3.33506333738409e-06	0.165875508625902	0.161431720129487	1.52440435472575e-05	0.0124334160098592	0.015715253499626	1.49002023299257e-05	0.990828871224787	0.205121956311321
Pseudomonas_putida	0.231	0.283	0.362	0.308	0.807	0.331	1.42298055076941e-10	0.0973549796694798	6.87768730855964e-11	1.03960018168481e-05	0.309020934892698	0.0168791144521797	7.29936319561344e-10	0.402497453260387	4.76279846117755e-10	3.94478425105057e-05	0.990828871224787	0.0270260965505999
.Eubacterium._eligens	1.954	0.696	1.832	0.779	0.15	0.448	2.5480874561272e-16	0.690233637053937	2.96429547574917e-14	5.5498938777987e-12	0.609367126975309	8.1922314182295e-05	1.85742164565061e-15	0.999980916292842	2.73895489621978e-13	5.49043072910799e-11	0.990828871224787	0.000241409372643571
Desulfovibrio_salexigens	0.145	0.215	0.117	0.238	0	0	0.0377667975028882	0.799456860181638	0.0289567643378665	0.178225201817579	0.66497947813984	9.50652507728128e-05	0.0499858289181374	0.999980916292842	0.0562492373809391	0.229620376295207	0.990828871224787	0.00027430285900072
Haemophilus_influenzae	0.224	0.406	0.176	0.379	0.044	0.177	0.216691154068824	0.828770490328778	0.195751213994803	0.520039800926429	0.839600693300848	0.0161314746849123	0.230859421834863	0.999980916292842	0.237820553844563	0.556181563152976	0.990828871224787	0.0261311022673726
Kocuria_rhizophila	0.118	0.189	0.169	0.258	0	0	0.0217181035301193	0.432159589132476	0.0647240764608149	0.0164161619646429	0.109665019227118	0.096529755201706	0.0321706667264334	0.971874139912432	0.09969364317113	0.0329512816246818	0.990828871224787	0.127936565506567
Lactococcus_lactis	0.574	0.556	0.287	0.51	0	0	6.86514243782735e-05	0.028274642534465	0.000193064543022148	0.183990853470248	0.651820807376584	0.0268463929357066	0.000190164445527818	0.156641519640936	0.000703669452857039	0.234863900512713	0.990828871224787	0.0410853637745344
Alteromonas_macleodii	4.834	0.161	4.792	0.271	5.064	0.009	5.69070826141248e-06	0.51227928923149	1.52409197613501e-05	1.03935247863784e-05	0.42174968671689	6.19103963790833e-10	1.83293742838518e-05	0.999980916292842	6.49497657522151e-05	3.94478425105057e-05	0.990828871224787	9.19474529235122e-09
Azospirillum_lipoferum	0.25	0.313	0.239	0.294	0	0	0.00719855055877698	0.984818318982448	0.00524168416365478	0.0266547272430151	0.254337579628973	2.66054718989959e-06	0.0132933233652082	0.999980916292842	0.0138280620317369	0.0495527479618469	0.990828871224787	1.08378172294439e-05
Neisseria_meningitidis	0.158	0.221	0.105	0.231	0.105	0.233	0.430581545679823	0.51474516583779	0.655972805971622	0.999999079741911	0.943264834395489	0.445788592897576	0.440114716432882	0.999980916292842	0.707021273362409	0.999999079741911	0.995274663330216	0.508162305484068
Gluconobacter_oxydans	0.124	0.223	0.11	0.225	0	0	0.0971569842080023	0.946278753407356	0.0787929839789534	0.226265834548147	0.583338775822272	0.0536163105103133	0.107649938502467	0.999980916292842	0.113675294594636	0.279801947186772	0.990828871224787	0.0753894315297299
Desulfovibrio_africanus	0.179	0.254	0.114	0.244	0	0	0.0167423514489308	0.408026139261423	0.0165243030322302	0.283597592948339	0.484461185462528	1.018656897569e-05	0.0265007505791647	0.934076368391853	0.0368372205008335	0.339899529224907	0.990828871224787	3.97419662854384e-05
Bacteroides_salanitronis	2.102	0.561	1.963	0.702	0.276	0.502	3.99362605615021e-21	0.514542177540622	9.65894031423886e-15	3.08642000845794e-14	0.890672884241776	2.22914296052141e-06	5.26778294073147e-20	0.999980916292842	1.40817182476009e-13	4.41308101173377e-13	0.990828871224787	9.21600895618555e-06
Geobacillus_thermoleovorans	0.273	0.349	1.129	0.541	0.313	0.394	2.04480236546376e-17	2.94209101525666e-14	0.929253811292813	3.30145166760332e-09	0.374599874737429	0.999848880932206	1.77003204760457e-16	7.74420931422397e-13	0.949827696413687	2.40658450506873e-08	0.990828871224787	0.999898642035521
Brevibacillus_brevis	0.129	0.227	0.099	0.163	0	0	0.0583370232164503	0.769935170436584	0.0471688420655396	0.254981878125644	0.0303922686834484	0.243364167219771	0.0705648708775403	0.999980916292842	0.0801580935714998	0.309780615091242	0.990828871224787	0.296968609338663
Ethanoligenens_harbinense	0.748	0.416	0.754	0.541	0.067	0.267	1.28419096861906e-07	0.997530060959444	9.29513723768594e-08	3.41132875503192e-06	0.418239167110559	1.27512769542183e-09	5.30926713891761e-07	0.999980916292842	5.36406878091459e-07	1.49990169070451e-05	0.990828871224787	1.68195415062784e-08
Parvibaculum_lavamentivorans	0.099	0.171	0.135	0.283	0	0	0.0740939013157114	0.642891320372496	0.133836832297582	0.0630017169663225	0.350775736695214	0.0381505710066318	0.087336215593413	0.999980916292842	0.176537154983001	0.0971251809209899	0.990828871224787	0.0562112136640266
Streptococcus_thermophilus	1.049	0.767	0.808	0.709	0	0	1.20706892236223e-06	0.259982910775687	6.62909486415231e-07	0.00122892503045147	0.385541862946739	0.000296840569060784	4.34231287654983e-06	0.720101767088941	3.60050838700037e-06	0.00340412233435056	0.990828871224787	0.000721270505524886
Clostridium_kluyveri	0.347	0.354	0.414	0.438	0	0	0.000615827898323178	0.646327718220252	0.00114252436636064	0.000802906002995818	0.95344891065305	1.12491573086781e-06	0.00148334198117844	0.999980916292842	0.003813003005806	0.00226943839622287	0.995274663330216	5.37244236983418e-06
Haliscomenobacter_hydrossis	0.387	0.363	0.247	0.381	0	0	0.0001717617188416	0.147468465982552	0.00018122278192767	0.0638573136390505	0.849822527707631	4.01737469491809e-05	0.000448849019991728	0.530503442560609	0.000678360953972495	0.0971251809209899	0.990828871224787	0.000127909516148542
Acidaminococcus_intestini	0.489	0.706	0.53	0.926	0.182	0.328	0.254767958066718	0.961127093342847	0.263046757543319	0.279552276356219	0.529809946352716	5.63675956038213e-18	0.267125724053655	0.999980916292842	0.308116433970664	0.336678176307272	0.990828871224787	1.56138239822585e-15
Achromobacter_xylosoxidans	0.161	0.238	0.235	0.312	0	0	0.00964238368125874	0.337655843326904	0.0390349345930141	0.00686923585234367	0.829781113737225	0.00213934253487089	0.0166933767481792	0.842618636050022	0.0684346638118032	0.0159897338747832	0.990828871224787	0.00420282185928537
Enterococcus_faecium	1.291	0.492	1.193	0.572	0.05	0.201	1.00325062267359e-15	0.622697895044364	3.07531777821168e-14	2.38210562386598e-11	0.996809323716691	1.99036075936312e-08	6.61667672572821e-15	0.999980916292842	2.73895489621978e-13	2.19947752603626e-10	0.996809323716691	1.90113769083995e-07
Lactobacillus_delbrueckii	0.18	0.261	0.147	0.26	0	0	0.0282233925584657	0.810263698244923	0.0210438415962716	0.142345781331968	0.989394885066743	0.267183915680327	0.0400916909676666	0.999980916292842	0.0431788453493869	0.190482035888672	0.996590484230865	0.323187531194107
Desulfococcus_oleovorans	0.15	0.212	0.168	0.248	0.05	0.201	0.190997096208469	0.921097866701907	0.211113474523894	0.201256497517942	0.511305569757222	0.00112865573528446	0.205062773836224	0.999980916292842	0.253153387199648	0.254557305079771	0.990828871224787	0.00238246573038546
Akkermansia_muciniphila	1.86	1.218	1.615	1.282	0.633	0.716	0.000862241226533113	0.600131237524014	0.000538441743432316	0.0245925829573023	0.202067439216098	1.25252562188564e-11	0.00202407474364129	0.999980916292842	0.0018643545366344	0.046341125708658	0.990828871224787	3.85499552513693e-10
Thermus_thermophilus	0.415	0.427	1.429	0.579	0.635	0.465	9.70074946639186e-18	2.80886425230165e-14	0.185698306985399	5.53074081643956e-07	0.109315076875675	0.256088573786964	8.66808903932434e-17	7.74420931422397e-13	0.228615249044246	3.06403041230752e-06	0.990828871224787	0.311125153241179
Dyadobacter_fermentans	0.121	0.219	0.103	0.281	0.035	0.141	0.373555872537406	0.929785543405723	0.342018524275581	0.604486697814542	0.496255709645552	0.00528284865432277	0.384665340865656	0.999980916292842	0.388275127968589	0.639094714864993	0.990828871224787	0.00945858856553543
Coriobacterium_glomerans	0.512	0.489	0.597	0.525	0.035	0.141	0.000460484281367165	0.685082898011028	0.00078495990554639	0.000673448326079185	0.857511104176746	6.65097541728341e-07	0.00111889601700618	0.999980916292842	0.00268436905970802	0.00194317902420765	0.990828871224787	3.47607583129718e-06
Proteus_mirabilis	0.096	0.265	0.452	0.71	0.445	0.387	2.05754241889509e-05	0.00019044180719141	0.00470926320292253	0.998248662383046	0.694914008951819	0.0651190749594188	6.06318351099937e-05	0.0017016896965168	0.0130283246723868	0.999999079741911	0.990828871224787	0.0897412127550199
Acetobacterium_woodii	0.143	0.2	0.142	0.247	0	0	0.0294595921905289	0.999954506713903	0.0242928720481225	0.0632470288473334	0.810141622576223	0.0769392266766226	0.0414228783592715	0.999980916292842	0.0484109752325894	0.0971251809209899	0.990828871224787	0.104471400928551
Clostridium_botulinum	0.42	0.382	0.486	0.307	0.05	0.201	0.000222180584578498	0.652888504405132	0.000408293062338028	0.000335661848269608	0.0712232422862449	0.01311685155638	0.000566677762725531	0.999980916292842	0.00143160985148903	0.00102173991176573	0.990828871224787	0.0216271897685552
Veillonella_parvula	0.738	0.596	0.512	0.601	0.051	0.206	5.24852103469795e-05	0.156614979729689	4.73388035728828e-05	0.0292601255846796	0.632419100333459	0.000566263743966447	0.00014835105373585	0.549143663102835	0.00019283600867189	0.0532909618266344	0.990828871224787	0.00130176530270453
Prevotella_sp._oral_taxon_299	0.563	0.536	1.03	0.903	0.142	0.438	2.70589412325976e-05	0.00160379713118031	0.0334220734147013	2.93915761955255e-05	0.598057431429169	1.02106171541307e-08	7.88981760150478e-05	0.0123403279260263	0.0605092440253088	0.00010573333254754	0.990828871224787	1.04753368581267e-07
Porphyromonas_gingivalis	0.647	0.422	0.751	0.58	0.063	0.179	2.68563307810712e-06	0.513888882114608	7.21722438334904e-06	5.47161563835274e-06	0.59345837078197	7.50246391138836e-05	9.29900453294591e-06	0.999980916292842	3.27732976096342e-05	2.22887872327016e-05	0.990828871224787	0.00022588940254941
Geobacter_lovleyi	0.198	0.266	0.142	0.233	0	0	0.0115563062254792	0.543692520080679	0.00928362081924072	0.158092523529368	0.444434485143386	0.0285077820693326	0.0197598569410972	0.999980916292842	0.0223614171037364	0.206564287819032	0.990828871224787	0.0431171915695428
Cryptobacterium_curtum	0.185	0.267	0.177	0.247	0	0	0.0231700302169386	0.986250793450573	0.017810283993677	0.0640020664537226	0.869426489569949	3.2571684938972e-05	0.0337794651057474	0.999980916292842	0.0373746111079434	0.0971251809209899	0.990828871224787	0.000112745434897653
Tannerella_forsythia	1.309	0.463	1.016	0.65	0.165	0.397	1.32326337656967e-13	0.0189597800406398	1.08246744900953e-13	6.89862500125038e-07	0.569410191724899	3.73450927461078e-08	7.96834685456086e-13	0.114170849375157	8.81892598163644e-13	3.67484447181991e-06	0.990828871224787	3.23268459083496e-07
Coprococcus_catus	1.95	0.482	2.065	0.678	0.223	0.494	1.19932966022596e-23	0.569282125756472	4.10782519111308e-15	1.54321000422897e-14	0.381036508417095	0.00792014148261917	2.21476210588393e-22	0.999980916292842	6.69333869375484e-14	3.88608337428567e-13	0.990828871224787	0.0137117449417844
Streptococcus_parasanguinis	1.092	0.761	0.874	0.804	0.103	0.41	1.17150626282297e-05	0.359425100242606	6.57236168244424e-06	0.00336647908936238	0.761099607444261	1.41446867984079e-07	3.56601356925234e-05	0.888935292564303	3.03424031006176e-05	0.00825234254649009	0.990828871224787	1.01482869523408e-06
Bifidobacterium_adolescentis	0.816	0.969	0.593	0.757	0.05	0.2	0.00553814934571477	0.46575899645856	0.00445928654797478	0.124830157183953	0.599258194894241	1.12262008839793e-13	0.0107277438375034	0.999980916292842	0.0127342512761754	0.17195306378132	0.990828871224787	1.55482882243113e-11
Prevotella_intermedia	0.704	0.513	1.142	0.814	0.067	0.267	8.00361940529383e-08	0.00122490492073946	0.000156935384102219	3.75899701365867e-08	0.907391774637988	2.42514321558027e-07	3.41077319271752e-07	0.00969424751556655	0.000595494539675544	2.36645948359875e-07	0.995274663330216	1.46035797981681e-06
Tistrella_mobilis	0.104	0.191	0.184	0.319	0	0	0.0242031863372472	0.190892941738461	0.172602522517864	0.0187239156247911	0.957770464739983	0.0205279999385777	0.0351009561016622	0.598093894825307	0.216338908314246	0.0370466044861939	0.995274663330216	0.0321257400168702
Streptococcus_pasteurianus	0.365	0.361	0.475	0.549	0	0	0.000456303721762814	0.377754599940362	0.00172324569689752	0.000386274794100028	0.251824501059848	0.685224220987155	0.00111854983122389	0.907583502147406	0.00548665583954729	0.00115051739748073	0.990828871224787	0.750225728116371
Variovorax_paradoxus	0.192	0.274	0.428	0.525	0	0	0.00011594106150806	0.00270795705772409	0.0775101151145221	0.000148193841463362	0.644967600681082	5.87494036787584e-05	0.000308804558055122	0.0182952220729164	0.112657334475466	0.00047183556419944	0.990828871224787	0.000180817609100179
Eggerthella_lenta	1.512	0.635	1.425	0.766	0.28	0.452	3.51185015433085e-10	0.804622145919551	1.56067936352144e-10	2.11593811028088e-07	0.0927118694783413	8.33123710506868e-08	1.73711159419579e-09	0.999980916292842	1.02930519927486e-09	1.22107261780792e-06	0.990828871224787	6.23716940028115e-07
Streptococcus_sp._I.G2	0.348	0.435	0.304	0.44	0.05	0.201	0.0331528988161389	0.875120899873778	0.0247396238705326	0.132570392682514	0.497811057417791	8.54826996472428e-05	0.0452381919806427	0.999980916292842	0.0489491129438396	0.180896545680081	0.990828871224787	0.000249249555813539
Heliobacterium_modesticaldum	0.257	0.311	0.29	0.378	0	0	0.00588586293704584	0.878054844706089	0.00672007457593171	0.00915457481891369	0.438529746019643	7.04273263770279e-05	0.0112440278176669	0.999980916292842	0.0170776207113127	0.020125533530469	0.990828871224787	0.000214377685785019
Streptococcus_gordonii	0.277	0.391	0.385	0.495	0.085	0.237	0.0621942475520665	0.421048775020014	0.183807057741972	0.0486026979689068	0.829059747783312	0.0111756072351276	0.0745792492291013	0.955987792463474	0.227297120511278	0.0801365912939714	0.990828871224787	0.0188758731959168
.Ruminococcus._torques	2.374	0.446	2.371	0.745	0.396	0.708	2.66349263520484e-26	0.999628599449879	1.66533453693773e-15	1.0325074129014e-14	0.278509653322803	0.000148091850259569	7.37787459951741e-25	0.999980916292842	4.02156940227682e-14	3.88608337428567e-13	0.990828871224787	0.000414358005271724
Rickettsia_africae	0.158	0.21	0.177	0.245	0.308	0.429	0.0876281800715531	0.931815440364535	0.0703633683962949	0.220699404013816	0.779843649580451	0.0231468637881794	0.0998889130856798	0.999980916292842	0.105395575692742	0.27537718428751	0.990828871224787	0.0357832166722761
Desulfurivibrio_alkaliphilus	0.207	0.282	0.091	0.203	0	0	0.00335401762067463	0.0866966150575071	0.0079701707290335	0.482697340364782	0.682366536318691	0.000493209969331061	0.00698543519493889	0.363863066226204	0.0195374981587812	0.5224512846169	0.990828871224787	0.0011480601807118
Mycoplasma_hyopneumoniae	0.87	0.423	1.119	0.5	1.697	0.219	1.00377003002127e-10	0.0186448918631459	8.62481197572151e-11	7.90672927050151e-05	0.890154415691607	3.79526335244109e-05	5.34700573684409e-10	0.114170849375157	5.82700711530453e-10	0.000263875181678183	0.990828871224787	0.000123680935132492
Faecalitalea_cylindroides	1.629	0.457	1.551	0.615	0.314	0.456	4.73701905998458e-17	0.735876986819767	2.80886425230165e-14	1.13364873044475e-12	0.341283567508378	5.08352314320217e-05	3.85927729298744e-16	0.999980916292842	2.73895489621978e-13	1.20777191666613e-11	0.990828871224787	0.000158631581460092
Streptococcus_salivarius	1.238	0.836	1.011	0.832	0.15	0.44	8.67761489259442e-06	0.389720776440612	4.67472330434315e-06	0.00238133211973779	0.646491810767566	3.49071630140082e-05	2.73147650596438e-05	0.907583502147406	2.27175150053167e-05	0.00599662724697607	0.990828871224787	0.000117896508587248
Desulfovibrio_gigas	0.407	0.346	0.341	0.415	0	0	0.000117437916436128	0.6400732589806	6.46825684078589e-05	0.0054247476326732	0.880129340770071	0.00144292792085763	0.000309812408121975	0.999980916292842	0.000259667702159086	0.0128432059337648	0.990828871224787	0.00291745280348586
Propionibacterium_freudenreichii	0.25	0.412	0.117	0.236	0	0	0.0181856533716037	0.202313234975971	0.0302027083594411	0.55645816709082	0.846856783209409	0.00366100964863382	0.0283001459771585	0.615832594377405	0.0569125865004434	0.590570545150028	0.990828871224787	0.00671589187199713
Treponema_primitia	0.15	0.194	0.219	0.263	0	0	0.00271635104296806	0.235709969494457	0.0171261923734223	0.00179334153892752	0.674453507177085	0.443898520587854	0.00578791722232425	0.679539991911941	0.0368372205008335	0.00464257575965348	0.990828871224787	0.508098719846428
Bifidobacterium_thermophilum	0.292	0.372	0.326	0.388	0.05	0.201	0.0339890840072006	0.899449691525434	0.0379941209761677	0.0428974348667708	0.73850080035993	0.000241113938224618	0.0461518444607576	0.999980916292842	0.0670342134420284	0.0728993218288068	0.990828871224787	0.000618412600816844
Geobacter_sp._M18	0.17	0.278	0.264	0.386	0	0	0.0160415472140265	0.285365543545314	0.0768662856614346	0.0113901002542142	0.572093092967123	0.000161624136428173	0.0258343521993334	0.767439374388853	0.112655878985277	0.0240844104612009	0.990828871224787	0.000447698857906038
Geobacillus_sp._C56.T3	0.118	0.243	0.825	0.494	0.191	0.349	2.55957777307297e-18	2.63122856836162e-14	0.668344318876792	6.86314349795936e-09	0.109247975282396	0.507315875257966	2.53215372550433e-17	7.74420931422397e-13	0.714792958798731	4.75272687233685e-08	0.990828871224787	0.568933188042335
Aeromonas_hydrophila	0.096	0.192	0.167	0.238	0	0	0.0226163831560029	0.19765054889114	0.156451580783861	0.0171805933838798	0.58974780024503	0.0313804397812743	0.0331467626148825	0.608324467142729	0.198793981087751	0.0342375853765086	0.990828871224787	0.0467332355882419
Desulfovibrio_vulgaris	0.622	0.428	0.559	0.542	0.05	0.201	1.76823295299453e-05	0.776300966457405	9.09189694819901e-06	0.000838706791717381	0.752299288132593	8.28049122788384e-12	5.26667234386544e-05	0.999980916292842	3.99754834071607e-05	0.00234668465965368	0.990828871224787	3.27670867160546e-10
Ralstonia_solanacearum	0.156	0.233	0.198	0.29	0	0	0.0222152240424507	0.678062457040507	0.0379324102742095	0.0207804973730044	0.96718237110563	0.000211508519914485	0.0327320056370151	0.999980916292842	0.0670342134420284	0.0402531312749805	0.995274663330216	0.000547550093610395
Enterococcus_faecalis	0.62	0.383	0.549	0.513	0	0	2.01351324137359e-07	0.678252389863963	9.02082288867234e-08	4.67527676499824e-05	0.350968757023035	0.000692562048247417	8.202105409713e-07	0.999980916292842	5.31652753226008e-07	0.000161881457988064	0.990828871224787	0.00151054871940578
Candidatus_Carsonella_ruddii	0.343	0.294	0.714	0.407	1.148	0.432	4.18513281899835e-16	2.50432562864944e-06	3.76365605347928e-14	0.000192793989818862	0.806093027296264	0.330906446097539	2.89820447715636e-15	3.15317363243589e-05	3.15919008125382e-13	0.000606862899770737	0.990828871224787	0.39171404089324
Clavibacter_michiganensis	0.133	0.223	0.032	0.119	0	0	0.00622138170040821	0.0432025809042512	0.0318589875426781	0.855972558914326	0.37186004449116	0.0294082691400354	0.0118035803494046	0.217583907463229	0.0592277822102137	0.878164440071364	0.990828871224787	0.0440329219015666
Allochromatium_vinosum	0.123	0.186	0.129	0.263	0	0	0.0576349272537655	0.990081691595553	0.0524924686434112	0.0911622768197583	0.7993838079576	0.289575868297828	0.0701185702782228	0.999980916292842	0.0855318459660288	0.130164694222026	0.990828871224787	0.345743601372838
Geobacillus_sp._Y4.1MC1	0.088	0.198	0.465	0.464	0	0	2.24240026301863e-10	8.68758731620289e-10	0.423134216590599	1.86737140528415e-07	0.0324696191340405	0.749825677729944	1.12935431428393e-09	1.50403855411763e-08	0.476456008112178	1.10055718992278e-06	0.990828871224787	0.814516520514488
Butyrivibrio_fibrisolvens	0.525	0.373	0.676	0.481	0.05	0.201	2.50503632596723e-06	0.15962549551106	2.85484198003783e-05	2.00026521646191e-06	0.669600031769001	0.999847762818493	8.78348180117623e-06	0.552703278207045	0.000119816852798557	9.39107567728725e-06	0.990828871224787	0.999898642035521
Cellulosilyticum_lentocellum	0.368	0.325	0.45	0.455	0	0	8.27661389994653e-05	0.495265741320774	0.0002257775120168	0.000102901981614001	0.0805776795830865	0.00141902892430829	0.000222873872016535	0.999980916292842	0.000812212608164334	0.000331440103570677	0.990828871224787	0.00289022802965733
.Clostridium._sticklandii	0.243	0.265	0.232	0.292	0	0	0.00204971854201899	0.977346071765323	0.00140361388820021	0.0109115615976322	0.0322362646878432	0.858674579779591	0.0045061272709465	0.999980916292842	0.00457412996507597	0.0232500197118778	0.990828871224787	0.897557956977157
Bacillus_coagulans	0.146	0.216	0.18	0.245	0	0	0.0195456785279296	0.736795191992377	0.0297571666839114	0.019931540008516	0.987205104306885	0.78581419265222	0.0295855352581229	0.999980916292842	0.0564570902153661	0.0388805393123869	0.996590484230865	0.8436842300956
Lachnoclostridium_phytofermentans	0.543	0.357	0.565	0.493	0	0	7.93326532995099e-07	0.956325321603564	7.08673475346977e-07	8.96461964938755e-06	0.995103916480269	0.100358398552625	3.01029383068003e-06	0.999980916292842	3.77504908982909e-06	3.54742806125764e-05	0.996809323716691	0.131750125114109
Dickeya_dadantii	0.174	0.246	0.213	0.324	0.295	0.356	0.255553490520644	0.795583395786001	0.241075383819455	0.608716983455677	0.813861840210662	0.38297302932246	0.267125724053655	0.999980916292842	0.286600349004245	0.641120168886778	0.990828871224787	0.447609827520344
Runella_slithyformis	0.169	0.225	0.095	0.224	0	0	0.00834066520583256	0.240936455524074	0.0106224964329793	0.331803611039499	0.708503499490076	0.0359098024547198	0.0147156959364052	0.681014267144577	0.025148987281498	0.384558996895152	0.990828871224787	0.053192595079986
.Eubacterium._siraeum	2.115	0.77	2.11	0.932	0.546	0.63	7.21435711604256e-11	0.999590823282634	4.8853920908698e-11	1.14398132078364e-08	0.765136948050085	8.06683076809922e-08	3.99675384228758e-10	0.999980916292842	3.56119370834456e-10	7.54482918707304e-08	0.990828871224787	6.20697811878746e-07
Pusillimonas_sp._T7.7	0.143	0.228	0.153	0.334	0	0	0.0785460745976153	0.980782521194478	0.0745535000112647	0.11111011831185	0.679098620724437	2.94720960038601e-05	0.0914170700148716	0.999980916292842	0.11043486365305	0.155193284997646	0.990828871224787	0.000103338868266699
Escherichia_coli	1.638	1.009	2.676	1.125	1.564	0.579	1.05100878262112e-05	9.33190556329233e-06	0.958658276823107	0.00148252455263098	0.36936748469414	2.67583687181593e-10	3.27111722231519e-05	9.94206861935375e-05	0.976280671617649	0.00398698350561924	0.990828871224787	4.94137875662008e-09
Streptococcus_agalactiae	0.105	0.21	0.561	0.679	0.059	0.238	4.77498721865897e-08	5.36998187028459e-08	0.881749514360845	4.30459585937237e-05	0.986929219316224	0.0212578767503353	2.06667415557584e-07	7.43742489034416e-07	0.907972548245182	0.000150933297853943	0.996590484230865	0.0330810778642858
Erwinia_billingiae	0.256	0.269	0.193	0.308	0	0	0.00170646707366513	0.500872223599121	0.00119305936526237	0.0531225303490691	0.348422499320378	0.465885863825592	0.00381202725326808	0.999980916292842	0.00393425528782949	0.0853300450984724	0.990828871224787	0.526736262366078
Thermaerobacter_marianensis	0.231	0.272	0.247	0.368	0	0	0.00768646446564339	0.964690143453546	0.0071808238909582	0.0153097605457554	0.511074867422051	0.00113658854230688	0.0140075701117317	0.999980916292842	0.0180722023945405	0.0309547713224397	0.990828871224787	0.00238246573038546
