wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Pyruvate_metabolism	3.3614863731121	3.23846509547628	1.74569696712677	7.23358848425591e-47	0.0854568190597755	1.66533453693773e-15	1.66533453693773e-15	0.953733080466859	0.816813294114923	2.13390860285549e-45	0.170913638119551	3.67307430576921e-15	8.36210533441075e-15	0.994152945249768	0.999891036688737
Phosphotransferase_system_PTS_	2.61351517258673	2.60732972348367	0.354163277054722	4.89262385214764e-41	0.997528088356526	1.66533453693773e-15	1.66533453693773e-15	0.37472950533037	0.99983683256614	3.72470719066723e-40	0.999999202392299	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.999891036688737
Insulin_signaling_pathway	1.56375119131907	1.63266063224016	1.74517610520471	0.17419235235699	0.666510708373504	0.17397218601349	0.604104766236621	0.819649457551106	0.645164250965331	0.181899978567476	0.864266632835972	0.184943404951277	0.642201463206498	0.957610257336935	0.999891036688737
Plant_pathogen_interaction	2.17936097551031	2.10057797506113	0.702622214243411	8.74352953075151e-29	0.59409344388962	1.66533453693773e-15	6.77236045021345e-15	0.925999877500781	0.745019271261909	2.2187881389864e-28	0.805781912402013	3.67307430576921e-15	2.45888779423135e-14	0.994152945249768	0.999891036688737
Methane_metabolism	2.97298177270496	2.7235417474148	0.811455373566155	1.06970442409761e-32	0.0524116540718379	1.66533453693773e-15	3.21964677141295e-15	0.446657624360303	0.99983750139063	3.6586991896672e-32	0.116690097744847	3.67307430576921e-15	1.35685113938117e-14	0.834550763829782	0.999891036688737
ABC_transporters	2.95163132582323	2.9858495466922	3.14878157445407	4.91117360645531e-13	0.164875361726833	2.08499884024604e-13	6.55459421183835e-08	0.29518246880618	0.425754719766719	7.15454920446575e-13	0.29037750274278	3.15422901473119e-13	1.13741487793665e-07	0.800724857911016	0.999891036688737
beta_Alanine_metabolism	2.93824738777639	2.98627266421997	0	2.93685289480589e-43	0.908093197106906	1.66533453693773e-15	1.66533453693773e-15	0.502919645246807	0.999835385642405	3.30046325321043e-42	0.999999202392299	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.999891036688737
Citrate_cycle_TCA_cycle_	3.29469117000787	3.22133992132964	1.48709158900034	5.70000009879185e-29	0.737923306466733	1.66533453693773e-15	4.77395900588817e-15	0.276623557951653	0.725225657348574	1.52863639013054e-28	0.904076938535287	3.67307430576921e-15	1.84697430391739e-14	0.770742281191313	0.999891036688737
Ubiquinone_and_other_terpenoid_quinone_biosynthesis	2.9258809688441	3.25353017203284	4.05116188954649	4.0527679680895e-26	8.82312400984908e-06	1.66533453693773e-15	7.81041897823798e-13	0.769750804363896	0.0908033235038222	8.77480037127636e-26	3.85603197467478e-05	3.67307430576921e-15	1.90026688542697e-12	0.926842805254487	0.72288687592965
Mismatch_repair	3.45447995785067	3.36084022525853	1.83982193616578	7.97411541264243e-38	0.380303463176086	1.66533453693773e-15	1.66533453693773e-15	0.756960317150722	0.935797892492925	4.37649124972933e-37	0.582802709802314	3.67307430576921e-15	8.36210533441075e-15	0.926842805254487	0.999891036688737
ECM_receptor_interaction	0.346904854203939	1.99089026922618	3.25630044375196	8.82661376434255e-45	1.66533453693773e-15	1.66533453693773e-15	2.44859132969566e-10	0.874304356644685	0.084197878121726	1.24848364596212e-43	2.81663581347402e-13	3.67307430576921e-15	4.85602986393425e-10	0.982704348613351	0.72288687592965
Dorso_ventral_axis_formation	0.324506462139187	0.817682960102073	1.55782929260006	1.65696419518351e-15	4.66808522957551e-05	3.71924713249427e-14	2.94689913433732e-05	0.0754327254853108	0.340356315948477	2.64218614907641e-15	0.000183611352363304	5.9710362127119e-14	4.37401380945665e-05	0.721505327523613	0.999891036688737
Glycerophospholipid_metabolism	2.95215871488895	2.89462980978993	1.56753241057078	6.12080421458335e-29	0.727520596959585	1.66533453693773e-15	4.9960036108132e-15	0.0674688769629356	0.503973256424563	1.60501088293519e-28	0.904076938535287	3.67307430576921e-15	1.90170460024503e-14	0.721505327523613	0.999891036688737
Spliceosome	1.04154099231854	1.71324624996174	2.49388759335916	1.0973778797704e-33	3.77475828372553e-14	1.66533453693773e-15	1.90536586508472e-10	0.2009926408565	0.239096660678626	4.00108880989055e-33	5.56776846849516e-13	3.67307430576921e-15	3.81073173016944e-10	0.721505327523613	0.999891036688737
Other_glycan_degradation	3.4323042593676	3.36875692181191	1.59918966186375	1.53604877472975e-35	0.733503007094422	1.66533453693773e-15	1.66533453693773e-15	0.641769964897735	0.463147357843202	7.10799040855333e-35	0.904076938535287	3.67307430576921e-15	8.36210533441075e-15	0.875478102403847	0.999891036688737
NOD_like_receptor_signaling_pathway	0.80264521797014	2.687517904709	3.96699228076319	2.61214731998137e-34	1.94289029309402e-14	1.66533453693773e-15	3.91179671721531e-06	0.708104495703117	0.000432171253145193	9.94301237928393e-34	5.14667673558376e-13	3.67307430576921e-15	6.19586594136116e-06	0.908470158503179	0.0509962078711328
Homologous_recombination	3.46535615397197	3.40731959715629	2.58745488971163	2.67513146960871e-11	0.802390719715115	1.17802434473901e-11	2.90838007011018e-08	0.576666860949242	0.999838518616618	3.69199430893366e-11	0.952940802726999	1.67478159854462e-11	5.19983103443942e-08	0.855933202415227	0.999891036688737
Fructose_and_mannose_metabolism	3.38481392430821	3.27534362653504	1.77912414027783	8.0840120184523e-46	0.150397674924827	1.66533453693773e-15	1.66533453693773e-15	0.709730895233425	0.475557220217941	1.49400320091549e-44	0.270945429635567	3.67307430576921e-15	8.36210533441075e-15	0.908470158503179	0.999891036688737
Metabolism_of_xenobiotics_by_cytochrome_P450	0.132400092800662	0.702592159476046	1.28599210583281	1.89601049798256e-12	2.77869320520763e-05	3.62975205447924e-11	0.00458861844864178	0.171317398577262	0.999785808058484	2.71186956075081e-12	0.000115047648496316	5.0989374098637e-11	0.00591756258950525	0.721505327523613	0.999891036688737
Dioxin_degradation	1.06693404689426	1.00736483240074	0	0.00537584224660035	0.971202234942354	0.00377933111240647	0.0236228289599894	0.204427765917197	0.0020766579486032	0.00598442816130982	0.999999202392299	0.00426757005994223	0.028443814462028	0.721505327523613	0.122522818967589
Cytosolic_DNA_sensing_pathway	0.0968434399458004	0.485387636843706	0.985864986817792	3.61947199379393e-09	0.00218066989889387	1.35279442092795e-08	0.00817445324483468	0.109607041307808	0.704604752459891	4.7455299474187e-09	0.00627607434315797	1.81397433715339e-08	0.0101535313988473	0.721505327523613	0.999891036688737
Autoimmune_thyroid_disease	0.0649446524619767	0.502205432726369	2.30420982892087	1.87618656763356e-16	0.0474586900295985	3.00870439673417e-14	1.24028975978518e-09	0.614087446975716	0.110259723267907	3.09636384588475e-16	0.10769471968255	5.18287764692894e-14	2.39924904351888e-09	0.863157799519256	0.745600731953187
Mucin_type_O_glycan_biosynthesis	0.200699013589954	0.866389044882713	1.8269291402436	1.52255864522764e-22	7.43410835113423e-08	1.0325074129014e-14	1.12432768095694e-07	0.49928551786193	0.334136294119061	2.96961851465887e-22	4.17726088301828e-07	1.94937399555783e-14	1.90893045112113e-07	0.834550763829782	0.999891036688737
Lysosome	1.23649808797632	1.65337095075447	2.07730126453052	4.60467705468549e-17	2.33727771359327e-07	3.29736238313671e-14	0.000375085442847256	0.487984996317951	0.399176462254055	7.70711904188494e-17	1.2257723120178e-06	5.40401057236295e-14	0.000533254003084051	0.834550763829782	0.999891036688737
Tropane_piperidine_and_pyridine_alkaloid_biosynthesis	0.902072710869651	0.6914512430881	0.23221269797643	6.30447477041762e-08	0.0506883213848052	5.58847589315903e-08	0.0016837522580162	0.733694034375351	0.171171804476961	8.08617416205739e-08	0.113928036636324	7.36804642896945e-08	0.00221991917816661	0.92102017081161	0.857551783703698
mTOR_signaling_pathway	0.327443798279011	0.804477804168308	0.903739375866009	1.9794223658988e-05	0.000660418038870514	0.00113595942510214	0.852692489162397	0.0382142199470241	0.508285320069492	2.38338611404141e-05	0.00212737433440537	0.0013206227799217	0.871149036546864	0.721505327523613	0.999891036688737
Various_types_of_N_glycan_biosynthesis	0.362504346063766	0.318725836244567	0.714807285023419	0.0194067499199395	0.906482424355127	0.0211932983321563	0.0270474880978202	0.538796173121892	0.156170976294876	0.0211059584382752	0.999999202392299	0.0235925396527778	0.0324020669598252	0.83999019018095	0.857551783703698
Tight_junction	0.358818552222607	2.32580583775609	3.71452439937654	3.77003477602312e-40	2.99760216648792e-15	1.66533453693773e-15	5.47998583178e-08	0.564490178171741	0.155839796393653	2.61684766806311e-39	2.81663581347402e-13	3.67307430576921e-15	9.65131833059761e-08	0.852375723443036	0.857551783703698
Sulfur_metabolism	3.14899013693266	3.0593550786064	1.17090161751895	1.92122046848959e-34	0.604975419491049	1.66533453693773e-15	1.66533453693773e-15	0.167350839981699	0.374578281167739	7.47613131233491e-34	0.811217039772089	3.67307430576921e-15	8.36210533441075e-15	0.721505327523613	0.999891036688737
Pentose_phosphate_pathway	3.4503995101498	3.37735121394161	1.63583941704087	1.42081663634739e-29	0.734187814750143	1.66533453693773e-15	3.44169137633799e-15	0.96543913851345	0.367015910810979	4.03991236359018e-29	0.904076938535287	3.67307430576921e-15	1.42498099090485e-14	0.994152945249768	0.999891036688737
Base_excision_repair	3.2359990943255	3.20709594725265	2.56574976961635	8.28949958011504e-14	0.886451091151247	6.98330282489223e-14	1.84991466589679e-10	0.27759785551382	0.623845768217686	1.26214316187558e-13	0.999999202392299	1.09143011038051e-13	3.73145180471489e-10	0.770742281191313	0.999891036688737
Proximal_tubule_bicarbonate_reclamation	0.422000985977641	0.871698791026298	0.452523611093623	0.00969824878515988	0.0071509815248767	0.984978567712162	0.127002666930159	0.599351812290093	0.999788146072119	0.0106455195967336	0.017953528083733	0.989169965872639	0.147648420667574	0.863157799519256	0.999891036688737
Carotenoid_biosynthesis	1.17808068373011	1.13036968078499	0.126337869762938	1.57806976908379e-14	0.867097195976623	3.8746783559418e-14	5.5703219814518e-11	0.0898890591492209	0.00143577892562343	2.45016095726168e-14	0.999999202392299	6.17854116217746e-14	1.19508726147511e-10	0.721505327523613	0.112947942149043
RIG_I_like_receptor_signaling_pathway	0.614530888217024	1.12318778847412	1.64958813472258	1.90364097676962e-17	1.86662673984372e-07	3.2085445411667e-14	0.000254760567776957	0.235161059678618	0.999845566454287	3.25550196027268e-17	1.00119070591618e-06	5.31354292345075e-14	0.000364384812093102	0.726624676128368	0.999891036688737
Taurine_and_hypotaurine_metabolism	3.06185607474422	2.66982265887248	0.622305800804666	9.05546336010873e-21	0.0570562551434641	1.0991207943789e-14	3.45279360658424e-13	0.273051269573486	0.999784613536677	1.68274752203595e-20	0.124678483461644	2.0586706942335e-14	8.57746622267242e-13	0.770742281191313	0.999891036688737
Wnt_signaling_pathway	0.210548656843859	1.11841687622227	1.93883990588314	1.28346669821938e-28	7.02771174587724e-14	1.88737914186277e-15	1.21812350917239e-06	0.404380649464695	0.5976828466837	3.15518896645597e-28	8.72915774751068e-13	4.12427293962604e-15	1.99636908447697e-06	0.834550763829782	0.999891036688737
Vascular_smooth_muscle_contraction	0.189636363150145	1.12490476294136	2.28961953089362	4.93758161313452e-20	1.13296889314718e-07	2.60902410786912e-14	6.17091267307579e-06	0.260122954079899	0.999773933319234	9.03309504418408e-20	6.21815485541243e-07	4.77309836788459e-14	9.64460523738998e-06	0.767362714535701	0.999891036688737
Amoebiasis	0.819088014212247	1.01178315508733	1.25684984713373	0.00448776462861875	0.196209259933875	0.00601245571066766	0.291117162913837	0.504284354480495	0.413653095694222	0.00501949029551671	0.339973088491065	0.00675685498913128	0.324073822866347	0.834550763829782	0.999891036688737
Parkinson_s_disease	0.775064041607771	1.19672466300134	3.00703615384269	9.0436569804904e-28	0.00279100420569822	1.66533453693773e-15	3.01980662698043e-14	0.104174944930136	0.999790500158777	2.1558616640361e-27	0.00774914108876212	3.67307430576921e-15	8.24744313247679e-14	0.721505327523613	0.999891036688737
Drug_metabolism_cytochrome_P450	0.0762408192239937	0.567972587280282	1.48818088953375	9.92986027180967e-16	0.000292940275333442	3.21964677141295e-14	2.96446402514583e-06	0.10801033342141	0.999839990928997	1.61617036148075e-15	0.00100194065186511	5.31354292345075e-14	4.72711831036767e-06	0.721505327523613	0.999891036688737
Histidine_metabolism	3.42717387804558	3.31904551464149	1.61232542728098	1.05241607873402e-29	0.50532130203049	1.66533453693773e-15	4.55191440096314e-15	0.0678075996479176	0.999850493589467	3.0662986985337e-29	0.736147081970343	3.67307430576921e-15	1.79041966437884e-14	0.721505327523613	0.999891036688737
Regulation_of_autophagy	0.185589837990047	0.864774313332785	0.81555919528992	1.27874596362571e-09	4.99509557050359e-08	5.91469445598847e-05	0.952659908988841	0.887430060788107	0.99979099250962	1.71468208758901e-09	3.02267321702269e-07	7.15829688006809e-05	0.964925916400715	0.982704348613351	0.999891036688737
Natural_killer_cell_mediated_cytotoxicity	0.155557322060407	1.31263960734549	2.44202328638413	1.75791602520797e-34	3.05311331771918e-14	1.66533453693773e-15	3.89187815308389e-09	0.136912633341116	0.141347575054673	7.03166410083187e-34	5.14667673558376e-13	3.67307430576921e-15	7.34786595302239e-09	0.721505327523613	0.833950692822572
Photosynthesis	0.681242776252399	0.69415100383098	0.381900983878845	0.0443321147422216	0.990227520216683	0.0399831840696999	0.0738135362933067	0.398322476269697	0.318709741848292	0.0475562685416559	0.999999202392299	0.0443006170913107	0.0870999728261019	0.834550763829782	0.999891036688737
Sphingolipid_metabolism	2.92810582487695	2.79910393230203	1.98672271039416	2.35510813931752e-13	0.310510750913634	1.12465592394528e-13	1.07356129541714e-08	0.511885561337118	0.0954802836735592	3.49563220678575e-13	0.491481438948206	1.74617630296768e-13	1.96403461797243e-08	0.834550763829782	0.72288687592965
Thiamine_metabolism	3.52792646362162	3.42862744280841	1.44583488434764	1.06568788231678e-39	0.490191979011224	1.66533453693773e-15	1.66533453693773e-15	0.95066879738029	0.0845554490113559	6.7973605466692e-39	0.72259113306948	3.67307430576921e-15	8.36210533441075e-15	0.994152945249768	0.72288687592965
Phosphonate_and_phosphinate_metabolism	2.60205652163641	2.33679549666255	0.300472688845702	1.20423122069861e-32	0.0531942965810319	1.66533453693773e-15	3.21964677141295e-15	0.688269560336763	0.999840686525843	4.0599795440696e-32	0.117325738253491	3.67307430576921e-15	1.35685113938117e-14	0.907458084173302	0.999891036688737
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	2.21521802192463	2.12513816600531	0.594870246946366	1.09745957476783e-45	0.284440228094617	1.66533453693773e-15	1.66533453693773e-15	0.447795818083041	0.722847686325194	1.85000328318005e-44	0.459780094728284	3.67307430576921e-15	8.36210533441075e-15	0.834550763829782	0.999891036688737
Arginine_and_proline_metabolism	3.19962336582497	3.22500245945292	3.49116899330764	0.000753751135366337	0.905060831735023	0.000462833139279639	0.00770991550299693	0.551645716290529	0.610790055077806	0.000876282108110618	0.999999202392299	0.000543425974477586	0.0096784045675919	0.845379149640031	0.999891036688737
Glycerolipid_metabolism	2.86466478794206	2.84600221130289	1.66884667323391	1.10644375326365e-25	0.963582561508153	1.66533453693773e-15	1.52100554373646e-14	0.727383644964853	0.372973719651255	2.3524389709029e-25	0.999999202392299	3.67307430576921e-15	5.12796154745437e-14	0.917981498458317	0.999891036688737
Basal_transcription_factors	0.322694332328209	1.06800682334263	1.82445869101677	1.06048588664726e-14	2.71078981439743e-06	3.95350419069018e-13	0.00144704866118717	0.121342078724577	0.999774193591068	1.65744814072022e-14	1.20706867207131e-05	5.94284706371263e-13	0.00192939821491622	0.721505327523613	0.999891036688737
Amyotrophic_lateral_sclerosis_ALS_	0.740484814989298	1.19068110177369	1.94561793897636	1.13225415514691e-22	5.50572458402065e-07	7.88258347483861e-15	1.16201259725557e-08	0.27276237715952	0.925067884466867	2.22676650512226e-22	2.7645765996359e-06	1.52482762300157e-14	2.10949979194088e-08	0.770742281191313	0.999891036688737
Tryptophan_metabolism	2.50628569064472	2.75334882894289	3.50321857589595	7.81987550103554e-27	0.000105558761863356	1.66533453693773e-15	4.00790511889682e-14	0.758262603821385	0.49111162780536	1.77451020985037e-26	0.000395426473011936	3.67307430576921e-15	1.05096178673294e-13	0.926842805254487	0.999891036688737
beta_Lactam_resistance	1.79821038088852	2.07451499905192	0.250644867785712	9.35461819485401e-19	0.0714360413328493	3.03090885722668e-14	3.00870439673417e-14	0.448578696312235	0.227879264624001	1.6353258473967e-18	0.146969283533054	5.18329340801084e-14	8.24744313247679e-14	0.834550763829782	0.999891036688737
RNA_polymerase	3.05575179153918	2.97606771672884	0.996327531834142	8.88333421471174e-44	0.569902059823693	1.66533453693773e-15	1.66533453693773e-15	0.877313178931759	0.999808856301264	1.04823343733599e-42	0.787173211589774	3.67307430576921e-15	8.36210533441075e-15	0.982704348613351	0.999891036688737
Limonene_and_pinene_degradation	2.4273969102857	2.00168560718785	0.0108560029072585	1.12556331267624e-17	0.0639511289335096	2.83106871279415e-14	8.35452818037652e-11	0.471369656366926	0.304293767976281	1.93892658242039e-17	0.133561649808038	5.13947858630322e-14	1.72953390400777e-10	0.834550763829782	0.999891036688737
Cytokine_cytokine_receptor_interaction	0.096166353183079	0.892031093263665	2.30552020828176	2.44587853087596e-39	2.9787283750693e-13	1.66533453693773e-15	2.93098878501041e-14	0.385223413980292	0.700571823005183	1.51901929812296e-38	3.51489948258177e-12	3.67307430576921e-15	8.24744313247679e-14	0.834550763829782	0.999891036688737
Purine_metabolism	3.22274407113142	3.21088694746219	2.8876307177852	9.60073732437902e-05	0.97895842994489	6.07963677498047e-05	0.00104509307740064	0.412535790479501	0.754629916427822	0.00011385799037957	0.999999202392299	7.32037897395607e-05	0.00141748256475029	0.834550763829782	0.999891036688737
Axon_guidance	0.308664965988209	1.17752194702589	2.37371020936904	3.09147573155165e-36	4.50750547997814e-14	1.66533453693773e-15	3.16746628925557e-13	0.352634821465108	0.241011844994467	1.51997556801289e-35	6.25747819573435e-13	3.67307430576921e-15	7.95236217302463e-13	0.834550763829782	0.999891036688737
Nicotinate_and_nicotinamide_metabolism	3.3468444173446	3.26585425750039	1.44875899120794	2.15947568693218e-46	0.465560450538814	1.66533453693773e-15	1.66533453693773e-15	0.865390879671228	0.246792655502894	5.66262513462216e-45	0.699823352402293	3.67307430576921e-15	8.36210533441075e-15	0.982704348613351	0.999891036688737
Jak_STAT_signaling_pathway	0.1024863872749	0.976233746949508	1.77219868369551	2.03293437366342e-18	1.61294388956179e-08	3.00870439673417e-14	0.000483133576276495	0.0492712722038156	0.971499840161175	3.52773906018064e-18	1.11957281746054e-07	5.18287764692894e-14	0.000670703082360311	0.721505327523613	0.999891036688737
Xylene_degradation	0.132099178506498	0.18290650757914	0.00320849078302095	0.0728690931466264	0.611412601131948	0.139972113782006	0.0607915262580528	0.165746057084923	0.167252430285228	0.0774644413630804	0.815216801509264	0.149472483495717	0.0720944733512587	0.721505327523613	0.857551783703698
Nucleotide_excision_repair	3.11212515543954	3.04712228399309	1.92085025431937	6.2482942780253e-22	0.695818891063616	6.32827124036339e-15	3.03090885722668e-14	0.0697807641813724	0.999824330603133	1.20868643410981e-21	0.887639234005478	1.25501849808887e-14	8.24744313247679e-14	0.721505327523613	0.999891036688737
Glycine_serine_and_threonine_metabolism	3.35100999061513	3.21697834693596	1.79889207726659	6.72708205743072e-44	0.0619382462291763	1.66533453693773e-15	1.66533453693773e-15	0.225200676706259	0.39041916894233	8.35574402922974e-43	0.130512733125764	3.67307430576921e-15	8.36210533441075e-15	0.726624676128368	0.999891036688737
Lysine_biosynthesis	3.4455651467996	3.35164899969391	1.45916192493031	9.37494543787472e-36	0.558189568391562	1.66533453693773e-15	1.66533453693773e-15	0.299629697779118	0.871282992344982	4.51527984354782e-35	0.787173211589774	3.67307430576921e-15	8.36210533441075e-15	0.803552371316725	0.999891036688737
Taste_transduction	0.337628962185763	1.05035833314648	1.9046489486724	2.21595790713525e-26	8.14633915879881e-11	2.1094237467878e-15	6.80351812665236e-08	0.903588320547022	0.645944030426204	4.8875333278871e-26	7.26239825478682e-10	4.4849009391164e-15	1.16350020136953e-07	0.982704348613351	0.999891036688737
Naphthalene_degradation	2.15359722700748	2.16301183626128	0.279598622315437	8.19380039028737e-07	0.999337949447949	5.78433233311415e-07	1.58259626984458e-05	0.715306981135576	0.473399776174018	1.02858345324884e-06	0.999999202392299	7.58390239230522e-07	2.42527740054105e-05	0.908470158503179	0.999891036688737
Lipoic_acid_metabolism	3.31945374276132	3.59208952273865	4.48532015723271	1.53990701317412e-20	0.00329084784125244	1.34336985979644e-14	3.06511482861538e-11	0.787754982357456	0.00763504307556114	2.83920355553979e-20	0.00872629315208513	2.49634084182645e-14	6.88921047193552e-11	0.933704824573602	0.218013062862552
Glycosylphosphatidylinositol_GPI_anchor_biosynthesis	1.20523917305911	1.83189105171809	1.86593082354195	9.88497828256107e-12	4.24879542659795e-09	7.16692642344086e-07	0.968569877680593	0.0988834656613325	0.999844717368497	1.39691908663737e-11	3.03853248690035e-08	9.24259363897291e-07	0.976848252703504	0.721505327523613	0.999891036688737
Ubiquitin_mediated_proteolysis	0.902541343339255	1.53524028831278	2.19979246529631	3.75573810363201e-29	3.23518989375771e-13	1.66533453693773e-15	6.75331923716271e-08	0.366750977583765	0.999850702864922	1.0306444098339e-28	3.63573721393723e-12	3.67307430576921e-15	1.16334550362803e-07	0.834550763829782	0.999891036688737
Terpenoid_backbone_biosynthesis	3.34164883222891	3.30281760282449	1.90863212406337	6.35836661438264e-29	0.873885527076238	1.66533453693773e-15	4.32986979603811e-15	0.143621500319416	0.412652173615316	1.64156662788146e-28	0.999999202392299	3.67307430576921e-15	1.7618090894224e-14	0.721505327523613	0.999891036688737
Retinol_metabolism	1.47426920815651	1.82294385680027	2.32458276061861	1.85946805208262e-11	0.000732988821058322	6.78154199462710e-11	0.000924988578343	0.975760114876227	0.915562823310106	2.58137917818529e-11	0.00230647149026352	9.41437594548233e-11	0.00126183412999392	0.994152945249768	0.999891036688737
MAPK_signaling_pathway_yeast	0.7034679164064	0.671608578125166	0.386818914241551	0.000101254732684103	0.840969394262095	5.61743950779903e-05	0.00231656128077773	0.360909787281842	0.999828903340639	0.000119480584567241	0.982518698246805	6.83358620536376e-05	0.00302048874178754	0.834550763829782	0.999891036688737
Staphylococcus_aureus_infection	1.66634378186168	1.86375115448177	1.00242773531054	3.199939941874e-08	0.105226308929013	6.19226909415183e-07	3.02449614242306e-08	0.293198852291381	0.999841270570233	4.14937267188057e-08	0.201897633392252	8.07389782441895e-07	5.36677510986348e-08	0.800724857911016	0.999891036688737
Aldosterone_regulated_sodium_reabsorption	0.178965524183058	0.65092237962707	2.97329519469976	2.06537243170002e-29	0.00554937560188262	1.66533453693773e-15	2.52020626589911e-14	0.677652146573125	0.999789058990801	5.80271302239529e-29	0.0143917872752121	3.67307430576921e-15	8.00011908571226e-14	0.907458084173302	0.999891036688737
Brassinosteroid_biosynthesis	1.09545691943463	0.790443655152813	0.0873820012726298	5.95725164775872e-13	0.00646356660261127	5.85420600884845e-13	8.17641976713634e-06	0.556192948563236	0.431231433710593	8.62522324460772e-13	0.0164021690130781	8.68926174898261e-13	1.26119938891776e-05	0.846848618457573	0.999891036688737
Circadian_rhythm_fly	0.223695821493781	1.75586663096471	3.15816431629983	4.69012290444121e-38	1.98729921407903e-14	1.66533453693773e-15	8.46369196949581e-10	0.964780152907878	0.0447000138285642	2.69968050109299e-37	5.14667673558376e-13	3.67307430576921e-15	1.65076967338927e-09	0.994152945249768	0.555221224396903
Non_homologous_end_joining	0.440166231510341	0.764024656967425	0.910752469778988	0.0151085427571592	0.0967546630821507	0.0456272296104538	0.795479526988772	0.400215903069347	0.389492891767092	0.0165074819013407	0.18871157427593	0.0500838427351959	0.819795495062664	0.834550763829782	0.999891036688737
Cysteine_and_methionine_metabolism	3.39657822605397	3.39819865945359	3.29244319140459	0.651876459603302	0.999825249928405	0.63559633848409	0.707569553498004	0.052430154765802	0.999847244788355	0.654650401984592	0.999999202392299	0.652177112531501	0.732396555375127	0.721505327523613	0.999891036688737
Apoptosis	1.47848490416534	1.62944896451018	1.36826040436839	0.172678524313654	0.295692275288285	0.661313934471448	0.184028695008315	0.206127777149904	0.982038789590091	0.181120585502322	0.47471685012269	0.675628088897237	0.210828990397876	0.721505327523613	0.999891036688737
Circadian_rhythm_mammal	0.115022001921751	0.773585987199216	1.49440462089777	1.35947463443068e-15	2.19490979469494e-06	6.65023591750469e-14	0.000471797754894587	0.985727920290024	0.72075770473328	2.1975069433263e-15	9.96151368361551e-06	1.04630378435407e-13	0.000658841835237412	0.994152945249768	0.999891036688737
Calcium_signaling_pathway	0.486544530559956	1.08411509260385	2.05563250851432	1.57970527419302e-11	0.00155913982085898	3.75882658332216e-11	0.000385562177299237	0.639618999813587	0.999790138249207	2.20597896277842e-11	0.0045426789842311	5.24901227020136e-11	0.00054486631043485	0.875478102403847	0.999891036688737
Phenylalanine_tyrosine_and_tryptophan_biosynthesis	3.33323279542506	3.20972731519165	1.10415906605704	3.51544590991382e-37	0.424622446798836	1.66533453693773e-15	1.66533453693773e-15	0.20315362159108	0.561738730408081	1.80357659726013e-36	0.642377547721316	3.67307430576921e-15	8.36210533441075e-15	0.721505327523613	0.999891036688737
Leukocyte_transendothelial_migration	0.0928848756147989	0.795960742987605	2.83286468027777	4.20182745721064e-24	0.000228237467717163	2.33146835171283e-15	9.79438752324313e-13	0.184593268286345	0.99978181963028	8.69851999913782e-24	0.000803940931063439	4.8692613363206e-15	2.33482369240947e-12	0.721505327523613	0.999891036688737
Systemic_lupus_erythematosus	0.231371631179367	1.05421846286179	2.18206249928298	2.50286239281453e-29	3.54675178115826e-11	1.66533453693773e-15	4.39094427484576e-10	0.696346472581631	0.739960031761386	6.94912382004976e-29	3.3481336814134e-10	3.67307430576921e-15	8.63552374053e-10	0.908470158503179	0.999891036688737
Arrhythmogenic_right_ventricular_cardiomyopathy_ARVC_	0.0874850587871143	0.494084724025495	1.66742290346468	1.99502012467461e-21	0.000755601922382221	8.99280649946377e-15	3.75780517813951e-11	0.458146282161435	0.999847942392194	3.73670436050166e-21	0.00234634281160795	1.71153414022052e-14	8.28824319664414e-11	0.834550763829782	0.999891036688737
Penicillin_and_cephalosporin_biosynthesis	2.17984852607108	1.99344743051591	0.133779862209623	1.28193916210025e-28	0.222922045293984	1.66533453693773e-15	1.27675647831893e-14	0.570658323322032	0.00638648476565246	3.15518896645597e-28	0.375782876352717	3.67307430576921e-15	4.43109601298923e-14	0.852375723443036	0.21531577209914
Lysine_degradation	2.58504877247446	2.75681986896028	2.71095416809674	0.00169145857864	0.00270268448384814	0.124174879106566	0.811510189771223	0.116704826802491	0.99984345081416	0.00192842620559923	0.00767493162052285	0.134427850775915	0.832680020808733	0.721505327523613	0.999891036688737
Inositol_phosphate_metabolism	2.65988471352444	2.58422675870604	1.24637537310374	1.35564497016472e-23	0.678463711207312	2.77555756156289e-15	2.76445533131664e-14	0.582529365937228	0.999845137882684	2.73446335862286e-23	0.874958665819266	5.64682400455899e-15	8.24744313247679e-14	0.859230814757411	0.999891036688737
Cyanoamino_acid_metabolism	2.70497390119848	2.45266789970458	0.0768671086961739	3.74257561431611e-13	0.568427447209425	1.68309810533174e-13	3.42964245891864e-09	0.505015184401922	0.999790591727548	5.48601145949443e-13	0.787173211589774	2.56265259908574e-13	6.52738403471611e-09	0.834550763829782	0.999891036688737
