wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K01187: alpha-glucosidase	2.51641459082631	2.30655835775924	0.958494277414074	1.96467087508626e-29	0.010334356034291	1.66533453693773e-15	1.88737914186277e-15	0.443833745656664	0.70606292555719	1.57354626534869e-28	0.0499173275692333	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.999998145862406
K01189: alpha-galactosidase	0.693266137628763	0.583591319330211	0.122015106217926	2.04945099691881e-13	0.1177254092692	3.64819285891826e-13	1.7996439138912e-07	0.760798459119557	0.0643510155356133	5.14857953703872e-13	0.291417066377235	9.13473876274598e-13	4.23769149085329e-07	0.996109716538046	0.228019529276575
K01188: beta-glucosidase	1.9897188742818	1.64433259445043	0.319121877973037	5.62323358381332e-37	1.54282814524009e-07	1.66533453693773e-15	1.66533453693773e-15	0.194629625770878	0.607586812316317	2.02536229731785e-35	5.04902952692282e-06	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.922083606584363
K13766	0.098628481641756	0.241664391544054	0.0212343426050547	0.000148092908252494	0.00161770553753882	0.28565619363861	0.000846435442474092	0.143502989385221	0.295851119641402	0.000216069398977213	0.0131644032179128	0.314428435927345	0.00141426730273731	0.996109716538046	0.588896587723092
K13767	0.21897870226128	0.302986212045377	0.0173031947467534	6.25938177058225e-08	0.0939363952718558	0.000299283420990726	8.80066094388621e-06	0.161244316303706	0.00325074872814247	1.17704222544128e-07	0.245674668735166	0.000466753313751101	1.80429852359162e-05	0.996109716538046	0.033408961594126
K13002	1.32609015857618	1.17163416917282	0.1992042590039	1.6450311057614e-14	0.221213385718965	2.96429547574917e-14	1.20095156042055e-10	0.403593128797201	0.252333650067033	4.34793935769416e-14	0.459879056991578	8.48160947682968e-14	3.48602391429656e-10	0.996109716538046	0.531840349015939
K02986: small subunit ribosomal protein S4	1.99941664335898	1.74790682768413	0.33434777480634	2.31592106662778e-22	0.029552984194581	1.66533453693773e-15	3.00870439673417e-14	0.531482185318733	0.437699857128787	9.31110405057022e-22	0.105879349495241	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.749760952496595
K08295: 2-aminobenzoate-CoA ligase	0.316676775639445	0.207706358164994	0.0213133227132014	1.37303078764037e-15	0.000500945664503094	2.55240273361323e-13	4.01357953790926e-05	0.335314313326617	0.00336955776680434	3.81801663059248e-15	0.00535029674294239	6.43598816880852e-13	7.72633100798662e-05	0.996109716538046	0.0340140930788358
K08293: mitogen-activated protein kinase	0.0365211839274153	0.109688472545234	0.0646595811388151	0.0837959641663414	0.0683584399513439	0.773314281878303	0.615443829933486	0.434708275212123	0.999895561981371	0.0916560707781707	0.19564687333395	0.799314660178847	0.660124509745397	0.996109716538046	0.999998145862406
K02982: small subunit ribosomal protein S3	2.02470889656762	1.76676950420133	0.188711211986179	2.23179683753536e-28	0.0100723274904593	1.66533453693773e-15	2.99760216648792e-15	0.24186044827921	0.80602615851137	1.57964504070671e-27	0.0488917523400523	6.8261894453468e-15	2.3696629074561e-14	0.996109716538046	0.999998145862406
K02639: ferredoxin	0.0994916011438139	0.154133044789993	0	0.00705974008622268	0.500219420967447	0.237509007235002	0.0803841370387836	0.0443120887140998	0.0337289539128406	0.00859968739340353	0.798540680678953	0.264880419025185	0.0998771672086294	0.996109716538046	0.151971001942756
K02988: small subunit ribosomal protein S5	2.0045124337093	1.73422323256217	0.748709603758179	5.7794250432589e-18	0.00792005203987534	1.47659662275146e-14	1.40948364091287e-11	0.15433412103168	0.350283389555343	1.83225834574567e-17	0.0407517808678962	4.92225829281935e-14	4.339669662234e-11	0.996109716538046	0.654242096417113
K08298: crotonobetainyl-CoA:carnitine CoA-transferase	0.406596608093134	0.379444303884741	0	1.14471571778889e-05	0.946532136713005	0.000734659568151552	0.00855472059187445	0.107303279374042	0.00247631893225215	1.83172570299184e-05	0.999999996206915	0.0011074474470873	0.0124248590414555	0.996109716538046	0.0279136172974423
K08299: carnitinyl-CoA dehydratase	0.176973319300025	0.226478637818246	0	0.000513866206350571	0.612700390878372	0.0220881971360858	0.0102616357313003	0.714060132550691	0.0254376576869797	0.000708151142869805	0.89716316557052	0.028431138923103	0.0147317397868927	0.996109716538046	0.127860464360566
K03583: exodeoxyribonuclease V gamma subunit	0.239411044683304	0.531088158491782	0.0463465947985131	4.99089199061126e-06	0.000689588444586553	0.119812637997178	0.000100472357026038	0.469957231306046	0.00478659455988183	8.21291147522323e-06	0.00687746263145686	0.13949876195272	0.000186172066124047	0.996109716538046	0.0438135354676702
K03582: exodeoxyribonuclease V beta subunit	0.75802642723422	0.81356391937891	0.0379324078717682	5.66475494980253e-23	0.633129584515157	3.08642000845794e-14	5.48450174164827e-14	0.673604306376289	2.88774006780236e-05	2.37474954403912e-22	0.911293398189587	8.48160947682968e-14	2.02943234659046e-13	0.996109716538046	0.00185028145186452
K03581: exodeoxyribonuclease V alpha subunit	1.82285198255295	1.69293386610416	0.369482778984468	8.00696948638603e-30	0.153958882874044	1.66533453693773e-15	1.88737914186277e-15	0.691752273457797	0.0103439288179733	6.64917097730311e-29	0.355249325266985	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.069649883534296
K03867: UDP-glucose:tetrahydrobiopterin glucosyltransferase	0.433870182754266	0.37287228621455	0.072505825060977	1.59512722298396e-07	0.513396379349111	2.13789505687512e-06	0.000861598619044335	0.173929535620928	0.00821767724564164	2.92891979207658e-07	0.810436660035799	3.85695530859479e-06	0.00143804518621411	0.996109716538046	0.0609269200904028
K03587: cell division protein FtsI (penicillin-binding protein 3)	1.90568761009141	1.74985880360348	0.164816018894311	3.42511773337892e-40	0.0202678014355638	1.66533453693773e-15	1.66533453693773e-15	0.548910397797109	0.386266657452741	3.93371540435424e-38	0.0805813895089987	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.693775492450526
K03585: membrane fusion protein	2.28449612096575	1.93524839981425	0.376731574964381	9.40986870725544e-29	0.000487449705359744	1.66533453693773e-15	6.99440505513849e-15	0.216879336960245	0.37537417531379	6.90927271665427e-28	0.00523299181044931	6.8261894453468e-15	4.75166780922187e-14	0.996109716538046	0.682758074385143
K03584: DNA repair protein RecO (recombination protein O)	1.92969179312863	1.7474146465217	0.112843984165554	1.15236234055097e-29	0.0737938024257051	1.66533453693773e-15	1.66533453693773e-15	0.856287547449435	0.999845276047152	9.44068582359859e-29	0.205974717425342	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K03589: cell division protein FtsQ	1.82370290383265	1.62075143426092	0.163731059533419	1.6187098473213e-30	0.0174564606814344	1.66533453693773e-15	1.66533453693773e-15	0.936919172828815	0.857625489796022	1.46750535366968e-29	0.0721857854401433	6.8261894453468e-15	1.6951323288194e-14	0.996642169651946	0.999998145862406
K03588: cell division protein FtsW	2.01435433599687	1.84947342706835	0.26187234834624	3.16518547797865e-34	0.0472715568639074	1.66533453693773e-15	1.66533453693773e-15	0.14046970245089	0.890695522227012	5.50470971555887e-33	0.148627048879444	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K01724: 4a-hydroxytetrahydrobiopterin dehydratase	0.0200904457440484	0.232380496693264	0.322114261988166	0.000359428534427974	0.00924246344743718	0.00271500722417217	0.664624589509743	0.351040397575498	0.961820554783231	0.000503183415147902	0.0457761391412124	0.00387758070707086	0.708754358154486	0.996109716538046	0.999998145862406
K01727: hyaluronate lyase	0.48253759066258	0.497488213167056	0.0588832574648169	7.89223290721391e-07	0.979759129062942	8.18706556202642e-05	0.000506485279108682	0.53769881571347	0.00310478552227888	1.37966748151094e-06	0.999999996206915	0.000133712551854185	0.000871635819602642	0.996109716538046	0.032472215591257
K01726	1.85572389534931	1.72457956613226	0.23624608513175	2.03430751292571e-32	0.132397321643552	1.66533453693773e-15	1.66533453693773e-15	0.931641897636359	0.375533765901341	2.5168353315404e-31	0.318286926083847	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.682758074385143
K01729: poly(beta-D-mannuronate) lyase	0.24050888377281	0.105925504659235	0.0574342038175401	0.0041472718114394	0.0943878335845708	0.0642483666226179	0.863795915953842	0.655526443411218	4.56446281036434e-05	0.00517834738794495	0.246583151514714	0.0772579627878062	0.894509312761319	0.996109716538046	0.00242454399624924
K01728: pectate lyase	1.59369280743079	1.35439055202407	0.15327787981743	1.65465179556077e-19	0.0343072311966324	4.55191440096314e-15	6.62803145701218e-14	0.424967935687269	0.300639577193951	5.67748899638017e-19	0.117433839024015	1.6531923006362e-14	2.42748661124147e-13	0.996109716538046	0.595313307215219
K09530: DnaJ homolog, subfamily C, member 10	0.0190809037093422	0.0441269500548493	0.0611931781203136	0.298988812439964	0.630340702729783	0.440388932337982	0.904518159513669	0.463529214581701	0.37949218142198	0.311314557188173	0.909289611270969	0.471115541501107	0.930820293653373	0.996109716538046	0.686061451831183
K02849: heptosyltransferase III	0.427681228219812	0.460248914549358	0.0517912435334575	3.88783333186762e-06	0.912814806223869	0.000804175955541275	0.00188757349906388	0.98805865846365	0.000254775092078136	6.45885411874406e-06	0.999999996206915	0.0012074541295954	0.00301645048275186	0.999555107115839	0.00662741874136588
K09536: DnaJ homolog, subfamily C, member 16	0.0168300071959293	0.0605986218775494	0.190003166251766	0.000428015783758054	0.400100487620473	0.000228945047537343	0.0265511299704428	0.0145693040505966	0.999887252112655	0.000594010961179954	0.686805320966108	0.000360100388723465	0.0357796608656377	0.996109716538046	0.999998145862406
K09537: DnaJ homolog, subfamily C, member 17	0.0380045895514429	0.045932304019508	0.0953858349457029	0.533107113840912	0.979099320493792	0.499992895443453	0.682567623504062	0.0978625309248165	0.999886668830964	0.543737098181909	0.999999996206915	0.53063057630258	0.725347263315158	0.996109716538046	0.999998145862406
K09538: DnaJ homolog, subfamily C, member 18	0.0282022110113721	0.0238085363648132	0.0324398093549015	0.966982894840254	0.980841632431217	0.988707797475169	0.965780880802598	0.60174131197229	0.999923513852499	0.967777849538413	0.999999996206915	0.995247951584481	0.980929120881931	0.996109716538046	0.999998145862406
K09539: DnaJ homolog, subfamily C, member 19	0.0749364007504539	0.145697109414315	0.325768168978288	0.0232413821113304	0.591613825455025	0.0181293428274711	0.208510313513737	0.891668119128586	0.999812334356209	0.0268291850771227	0.87811591210552	0.023599937936445	0.242167959999641	0.996109716538046	0.999998145862406
K02188: cobalamin biosynthesis protein CbiD	1.73594485951987	1.49763895198898	0.0717394281214662	1.46270453855678e-34	0.000898075680188848	1.66533453693773e-15	1.66533453693773e-15	0.635973438331939	0.376401933135223	2.75649613814091e-33	0.00845302625941938	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.683316005664808
K02182: crotonobetaine/carnitine-CoA ligase	0.456029634044444	0.419312094899428	0.00973469805493948	7.85867166814674e-12	0.779940269500198	4.17003953590012e-09	2.94900491437655e-06	0.73626180255425	0.00145672069143516	1.8237031812432e-11	0.999999996206915	8.71670008757693e-09	6.30730601328534e-06	0.996109716538046	0.0196173868335527
K13186	0.0840155172680486	0.162215513576732	0.292757411130008	0.0114697524169352	0.352002430247298	0.0108337320738237	0.258530746181487	0.444110375013956	0.999842508329354	0.013660024058283	0.637500384681732	0.0145349189185287	0.294972193440808	0.996109716538046	0.999998145862406
K13184	0.0152032642726695	0.0798137783017915	0.225144666226211	6.32963476972117e-06	0.120128729603278	2.98742831950083e-06	0.00774742353874514	0.505273837616769	0.99988465707955	1.03515547671394e-05	0.296161837624606	5.35309866965015e-06	0.0113225851333353	0.996109716538046	0.999998145862406
K13185	0.00771264383361345	0.0475669590414014	0.0611166997422794	0.0595886216637145	0.190656597247728	0.153587014182392	0.913106478324741	0.177128729998159	0.161997803184625	0.0660444173465095	0.414394480125753	0.176359961389968	0.938389183448033	0.996109716538046	0.400661264833443
K13183	0.0468815902580792	0.200583403278727	0.152054696161023	0.000210430101303942	0.000352494593729213	0.0834673193790129	0.670492494859003	0.0017612655553912	0.0912340500934639	0.000302452898851734	0.00408176510363072	0.0991154063714497	0.713511855980201	0.996109716538046	0.283090701492862
K03769: peptidyl-prolyl cis-trans isomerase C	0.952860245313624	0.889056672885883	0.0498940801263735	7.40929722398099e-14	0.739219713951473	2.31148433726958e-13	1.75043290973065e-09	0.124767092160142	0.0235103588105087	1.90457737341099e-13	0.98438643597082	5.84302539906973e-13	4.72710076376684e-09	0.996109716538046	0.121647396427951
K03768: peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	2.03705303233375	1.78110269391278	0.860900966137403	9.90641692549506e-20	0.00334656151718382	4.55191440096314e-15	6.45150599609678e-13	0.545261323524233	0.613756986167446	3.44376698032487e-19	0.0218099785386487	1.6531923006362e-14	2.18168427768006e-12	0.996109716538046	0.927492247964559
K03767: peptidyl-prolyl cis-trans isomerase A (cyclophilin A)	1.2805642899365	1.18822105588516	1.21648854773185	0.228133333548072	0.319398378067314	0.704831531444517	0.950763284174799	0.734560825547988	0.20720063229948	0.24004280057167	0.595460314638818	0.732134732406617	0.969558738611493	0.996109716538046	0.46932625295813
K03763: DNA polymerase III subunit alpha, Gram-positive type	1.65932421333369	1.55255810984831	0.339557164908833	1.03512636080109e-27	0.220444874089638	1.66533453693773e-15	1.88737914186277e-15	0.493034078434508	0.446184728798386	6.78236184951156e-27	0.458751435413206	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.760214024155131
K03762: MFS transporter, MHS family, proline/betaine transporter	0.534126967114989	0.626411294364728	0.0789920423040765	1.337201587937e-05	0.62034262130562	0.00105162395309455	0.000674764260586325	0.360165347389606	0.0119434350993209	2.12631819900013e-05	0.902690799616671	0.00156089612350318	0.00114218299615933	0.996109716538046	0.07660662744949
K03761: MFS transporter, MHS family, alpha-ketoglutarate permease	0.228515559904608	0.45535398280902	0	1.01993032914507e-05	0.0155955937440708	0.0668352017114171	0.000521511695697141	0.988307291272553	0.000444512077040271	1.63980874630376e-05	0.0665710933521452	0.0801469410593767	0.000896228597320299	0.999555107115839	0.00905468861897509
K03760: putative membrane protein	1.11239341918098	1.03025354735729	0.138400092702725	8.66904816583877e-15	0.600850002844496	3.34177130412172e-14	1.36251010474098e-10	0.844536848113645	0.131798763821785	2.32767958471375e-14	0.886248636086765	8.97677048905071e-14	3.93995202259303e-10	0.996109716538046	0.354824889598941
K09457: 7-cyano-7-deazaguanine reductase	1.66240143809485	1.45258593434712	0.218357369567022	2.86216583622647e-20	0.0619460493191251	2.77555756156289e-15	3.11972669919669e-14	0.454762256801142	0.601050029491487	1.02845356818834e-19	0.181805979848368	1.05001981834887e-14	1.24441523053802e-13	0.996109716538046	0.917233777948203
K09456: putative acyl-CoA dehydrogenase	0.15969565377552	0.376823113682885	0.0185655541790898	0.000435034538741348	0.0131318159285848	0.302956199854168	0.00433684415538449	0.516596715477794	0.0158369093542998	0.000603476580975066	0.0585592407013156	0.332269259191409	0.00658477684555385	0.996109716538046	0.0930433677776482
K09454: GA-binding protein transcription factor, beta	0.100117706851774	0.134686376795962	0.491344074022711	6.53547605685639e-06	0.826492959550053	1.37968625102403e-06	0.000171467835648254	0.547335453409538	0.138204281737752	1.06738510217561e-05	0.999999996206915	2.51818597000997e-06	0.000310817366167635	0.996109716538046	0.364492834895015
K09452: homeobox protein aristaless-related	0.0233508586275128	0.172520789731775	1.15274670212519	1.7168686654912e-42	8.67742932728621e-05	1.66533453693773e-15	1.66533453693773e-15	0.110543487569662	0.897902881396775	4.01945367955574e-40	0.00132048780787978	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K09459: phosphonopyruvate decarboxylase	0.718271484613807	0.380043642338673	0	3.39611079544791e-08	0.00153067151675335	5.23462698742705e-08	0.019874367806772	0.190403364853456	0.0260587533892549	6.45398888913252e-08	0.0126139214587618	1.03485464347088e-07	0.0273205232248918	0.996109716538046	0.129803299411125
K09458: 3-oxoacyl-[acyl-carrier-protein] synthase II	2.13217187403881	1.918923336705	0.267849643974322	1.34470323867177e-37	0.0043792835527241	1.66533453693773e-15	1.66533453693773e-15	0.954488281584313	0.999858524384762	5.88863929050007e-36	0.0265281834248193	6.8261894453468e-15	1.6951323288194e-14	0.997783912709747	0.999998145862406
K00602: phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP	2.09827878064175	1.83951781532832	0.281011067874063	5.574369972914e-34	0.00127661154706216	1.66533453693773e-15	1.66533453693773e-15	0.940985251557831	0.999858087790306	9.32175550140865e-33	0.0109301543685716	6.8261894453468e-15	1.6951323288194e-14	0.996642169651946	0.999998145862406
K13986	0.0100799845560099	0.0250399832246677	0.16310529267873	3.91161339695558e-06	0.784515703829174	8.44887378281811e-07	0.000146611297971111	0.547054033938652	0.260786743215093	6.49127337711795e-06	0.999999996206915	1.55654645024255e-06	0.000267673356553735	0.996109716538046	0.543708481071739
K13987	0.0816290029407679	0.122687082338341	0.164577560675009	0.291599547740061	0.637833609295097	0.316832154649622	0.803389999384445	0.13104721727503	0.634152509084577	0.303932610803725	0.914819316630362	0.346675773027548	0.838517648534485	0.996109716538046	0.946354480941204
K13985	0.763422823205584	0.803559427823497	0	2.76753300040803e-09	0.911607807800799	1.86953345027163e-08	3.22907800831551e-07	0.118111153036686	0.175605301681666	5.58738752022675e-09	0.999999996206915	3.77065941411644e-08	7.45369656299451e-07	0.996109716538046	0.42099624708007
K13982	0.11871101449459	0.194812345984611	0.105899340593533	0.0755099501832173	0.0755326951317637	0.953620530234273	0.189910106264954	0.211120671392106	0.714376891732067	0.0829805139493128	0.209365899484083	0.966803492261163	0.221920295034512	0.996109716538046	0.999998145862406
K13983	0.160332428456812	0.198536244598782	0.104533407389273	0.137404669142078	0.519168055723047	0.414659200205484	0.160742476842714	0.00448164745894153	0.30790165559677	0.147822944692087	0.815122353702248	0.445941793577877	0.189693574358589	0.996109716538046	0.603582085346429
K13980	0.0284010687338058	0.0295466669712509	0.0762655961141829	0.0459026882050351	0.996986518376309	0.0402945560822753	0.10187178328571	0.728756903137624	0.718943100503105	0.0513715137165009	0.999999996206915	0.0500659242442967	0.124167710224292	0.996109716538046	0.999998145862406
K13981	0.213037736565372	0.251987404393825	0.242388096195301	0.620281908245468	0.641097447330887	0.852308474252738	0.987422973820141	0.228636549004625	0.99985238836218	0.630221327906888	0.916692544492156	0.874578840656847	0.995862340717736	0.996109716538046	0.999998145862406
K09989: hypothetical protein	0.507680189086139	0.467486552544346	0	2.62815417922993e-07	0.890664222818653	2.78004448394098e-05	0.00110016609474739	0.668513407223686	0.00844089074696267	4.74705474450225e-07	0.999999996206915	4.69407233668481e-05	0.00180601699534179	0.996109716538046	0.0615345690655723
K09988: hypothetical protein	0.885808634951613	0.753101566546313	0	1.05487642993506e-11	0.494676336766595	4.52624646651856e-08	6.42128902995642e-05	0.0330292572024739	1.21854232269789e-06	2.42761165558212e-11	0.793437381264365	8.97727671609595e-08	0.000121188960631451	0.996109716538046	0.000254805773335409
K12585: exosome complex exonuclease DIS3/RRP44	0.445468512755229	0.394274637740287	0.248010373725319	0.00573689557878469	0.536240473385633	0.00386999420937206	0.0973420957686	0.522732980119024	0.999884134631347	0.00706034844077283	0.830904416320443	0.00544781093828954	0.119027990547101	0.996109716538046	0.999998145862406
K12584: scavenger mRNA-decapping enzyme DcpS	0.018204252380836	0.0815387150206217	0.15296642215913	0.0279466393395079	0.308478527601922	0.0374266705889688	0.495875253536169	0.830643647654409	0.470642095514025	0.0319908582707033	0.580714951116328	0.0467411046112131	0.541027544053533	0.996109716538046	0.785814570963793
K12586: exosome complex component RRP43	0.0212592456715484	0.0121943050369894	0.0909564796531452	0.13774595887686	0.947880441193451	0.141446095540806	0.15748230464568	0.449670853187214	0.999888921267269	0.148111579523661	0.999999996206915	0.162941404912355	0.186062653023729	0.996109716538046	0.999998145862406
K12583	0.361300220304918	0.320661199954605	0	3.40854327997165e-07	0.768876317239508	8.41364228532093e-06	0.000818884884412396	0.470748494608209	0.034991412514772	6.09512424946752e-07	0.999999996206915	1.46660482791376e-05	0.00137202099956462	0.996109716538046	0.155355746154206
K12582	0.211709365793921	0.319814796992919	0.073219191099881	0.00639222681231377	0.387976371162642	0.375235190259995	0.103763293970066	0.690396280051775	0.000128144625540054	0.00782729523366604	0.674939174411833	0.406054507220016	0.126195238840318	0.996109716538046	0.00421630451709356
K01150: deoxyribonuclease I	0.681425217023157	0.77848077217507	0	1.49496463325096e-08	0.58193336303867	4.31238648901378e-07	6.81673991476117e-07	0.888550934954572	0.0880354290363487	2.89251421570204e-08	0.868717308636513	8.08174155130137e-07	1.5367961430056e-06	0.996109716538046	0.276692797341914
K04915: potassium channel, subfamily K, member 4	0.0909220303683094	0.952716872064028	2.171043414104	8.66873072123196e-37	2.18713935851156e-14	1.66533453693773e-15	2.63122856836162e-14	0.911555543991138	0.0814610488325606	2.91527977348834e-35	1.90024893510268e-12	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.261940519938614
K11729: acyl-CoA dehydrogenase family member 10	0.141871566680012	0.966809839662562	2.1557296451435	9.96741623396692e-37	2.4980018054066e-14	1.66533453693773e-15	2.63122856836162e-14	0.541984850530308	0.0416897269201172	3.21014087916173e-35	1.90024893510268e-12	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.174649255170511
K11725: phospholysine phosphohistidine inorganic pyrophosphate phosphatase	0.0231033963524685	0.093412740571881	0	0.00761393163627007	0.0105353206630524	0.722875540271718	0.0228421899261514	0.934375151346775	0.700359129802353	0.00924806473898209	0.0506544209131122	0.749726258925532	0.0310843751577204	0.996109716538046	0.999998145862406
K11727: SWI/SNF-related matrix-associated actin-dependent regulator of	0.0671879444361296	0.0718216127244869	0.15055236298523	0.0423421356213694	0.983681020603465	0.0389414054962871	0.114795895446803	0.589959446397254	0.0880489483245091	0.0476055743493305	0.999999996206915	0.0485034449060568	0.138643376108073	0.996109716538046	0.276692797341914
K11720: lipopolysaccharide export system permease protein	0.619926926891497	0.735892338115983	0	9.26832899812011e-10	0.485604717734461	8.52554855690357e-06	5.50701573565071e-06	0.655952809221453	0.000296538302728632	1.92481469162597e-09	0.783844051140193	1.48568605971578e-05	1.15272368579456e-05	0.996109716538046	0.00709747527812068
K06840: semaphorin 3	0.100984919128251	1.05582134706362	2.34947638538355	5.28093936659819e-37	2.12052597703405e-14	1.66533453693773e-15	2.98649993624167e-14	0.784661805364688	0.012684734970087	1.91339749550495e-35	1.90024893510268e-12	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.079682127722311
K10455: kelch-like protein 18	0.0518267748032792	0.101273582719544	0.351143808796106	1.38502174355503e-08	0.350355767379689	1.66729086092943e-09	1.26764434281723e-05	0.404146727544022	0.999909346432769	2.68748082659212e-08	0.636032077554479	3.54853128338371e-09	2.56010322320122e-05	0.996109716538046	0.999998145862406
K10454: kelch-like protein 17 (actinfilin)	0.0459927928976572	0.095816779903459	0.304632643978448	7.33340513563334e-08	0.283060540757778	1.20006723447474e-08	7.39983971947966e-05	0.194228993209755	0.999883626111052	1.37264566607011e-07	0.548815755171373	2.44389737579383e-08	0.000138935300346924	0.996109716538046	0.999998145862406
K10457: kelch-like protein 20	0.0471526357388776	0.149288504925748	0.439682201790804	3.79297994448688e-10	0.0444351730090456	3.97116783901197e-11	1.89290802278252e-05	0.156056796422906	0.999885984859861	8.0361534709682e-10	0.142206571033681	9.20506421784686e-11	3.74961549554192e-05	0.996109716538046	0.999998145862406
K10456: kelch-like protein 19	0.089087744865185	0.0475304940265208	0.200434174746267	0.0269924930960767	0.529440822884917	0.0599556877982566	0.0206655915352029	0.616107369645629	0.64523739549802	0.0309597334606782	0.823845954516743	0.0724826755964226	0.0282995400843149	0.996109716538046	0.957474409165394
K06034	0.149947253398678	0.102326716521033	0	0.0538453045528827	0.61766213071489	0.0530798669120816	0.356453974009355	0.167557092331739	0.157004412592026	0.0599627458495055	0.901608966345692	0.0647489278344369	0.398628576115183	0.996109716538046	0.393448274782899
K07469: aldehyde dehydrogenase (FAD-independent)	0.419191127878256	0.382725365379365	0.0507129638536164	1.18237410405588e-05	0.825899006434941	1.59891265879564e-05	0.00101141911461688	0.0478469771929662	0.0429686251786807	1.88950148894412e-05	0.999999996206915	2.74234470388533e-05	0.00166933518185276	0.996109716538046	0.178289039851826
K07464: putative RecB family exonuclease	1.35464707447316	1.04284734619607	0.105330777301234	5.22036344312246e-15	0.00738858214338178	3.09752223870419e-14	1.16053054943777e-08	0.340288709253032	0.100587885993463	1.41858715528064e-14	0.0387709478506594	8.48160947682968e-14	2.93605546734318e-08	0.996109716538046	0.300176155866718
K07467: phage replication initiation protein	1.30994702021186	1.23595499458108	0	2.12716559324498e-17	0.7193204361014	1.96509475358653e-14	4.15223411209809e-14	0.367593533100416	0.338231162787805	6.53942271014253e-17	0.970628130026429	6.35913437803359e-14	1.56693422444768e-13	0.996109716538046	0.641573177779988
K07460: putative endonuclease	1.8503902931337	1.67971501596733	0.100465670866579	3.08745788928867e-26	0.154207210835784	1.66533453693773e-15	7.21644966006352e-15	0.762778025542064	0.184824059396396	1.72100331246338e-25	0.355542436092177	6.8261894453468e-15	4.85376011942615e-14	0.996109716538046	0.435254040714272
K07461: putative endonuclease	1.47735372052751	1.52967658123062	0	1.11496973591125e-21	0.835128924420466	2.1094237467878e-15	1.12132525487141e-14	0.468773130511812	0.999846850858515	4.33385746008415e-21	0.999999996206915	8.15759996613553e-15	6.97191708519128e-14	0.996109716538046	0.999998145862406
K07462: single-stranded-DNA-specific exonuclease	1.98367757815119	1.81489953625046	0.0932727697648463	1.77125708813807e-44	0.00692974982498562	1.66533453693773e-15	1.66533453693773e-15	0.204075826160221	0.726125688516825	8.29357068884341e-42	0.0370012168286732	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K06032	0.00653165940047126	0.00484244580285121	0	0.0152669042701128	0.59824155673386	0.00966162480868427	0.143813443607007	0.660722807683507	0.461642226765325	0.0179608902768026	0.884338509009475	0.0130457653528086	0.170808279265533	0.996109716538046	0.776247578541585
K11853: ubiquitin carboxyl-terminal hydrolase 34	0.0136407097364229	0.0783986483571323	0.16508524421827	5.5584666766686e-06	0.0365441212926485	2.43104893131729e-05	0.0619392986973333	0.177237771477293	0.0294292208573092	9.11732327159303e-06	0.122356472116805	4.12539583075784e-05	0.0785548534680565	0.996109716538046	0.139622499889666
K11584: protein phosphatase 2 (formerly 2A), regulatory subunit B'	0.0116663282033501	0.105360650773232	0.615782116878299	1.22494671448135e-15	0.125354042830305	2.91988655476416e-14	5.9504734473137e-11	0.400443940283608	0.0246970825494148	3.42186812806241e-15	0.305334157146086	8.48160947682968e-14	1.7582782463009e-10	0.996109716538046	0.12538043492768
K10679: nitroreductase / dihydropteridine reductase	0.806242049101262	0.859051094278732	0	6.47717982946684e-10	0.830010844457433	2.20552021090725e-10	4.77078854199675e-09	0.957057147349517	0.931999270221957	1.35953771110223e-09	0.999999996206915	4.89071093762931e-10	1.24260974989877e-08	0.998718318871733	0.999998145862406
K10678: nitroreductase	1.09041053945904	0.918418797048447	0.0435359244872796	2.23794257206079e-15	0.10075119971023	3.07531777821168e-14	1.16622711487935e-10	0.847774964361785	0.957944260693156	6.16396218829595e-15	0.259421553568599	8.48160947682968e-14	3.38846035716973e-10	0.996109716538046	0.999998145862406
K10671: sarcosine reductase	0.826481370287489	0.733043999769551	0	5.4663234194466e-09	0.640692955837219	9.46999401119086e-09	1.07262788102691e-05	0.238420073972748	0.0642306251920724	1.08347478522213e-08	0.916692544492156	1.94348798199996e-08	2.17926766081803e-05	0.996109716538046	0.227988128786026
