wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Glycosphingolipid_biosynthesis_lacto_and_neolacto_series	0.809555450956243	1.22321103134111	1.55615374050215	1.87678955778682e-06	0.00327617323423257	1.42453203574311e-05	0.165149382048394	0.227987767676185	0.999782999272274	2.35092586712243e-06	0.02175616072828	1.76582616930656e-05	0.185403551544895	0.648382217671562	0.999891036688737
Butanoate_metabolism	3.08178410817563	3.04263370890795	1.50136525566395	1.14822170316764e-31	0.877906051682663	1.66533453693773e-15	1.88737914186277e-15	0.0416389944296335	0.999853076890635	3.25329482564166e-31	0.999999202392299	3.24876737533755e-15	5.75892609952998e-15	0.62070033523863	0.999891036688737
Geraniol_degradation	2.47528828819602	2.29018939330271	0.728812160188647	1.7445380582223e-27	0.149166943534318	1.66533453693773e-15	2.18713935851156e-14	0.0441135786168134	0.287349618428445	3.64210577067463e-27	0.397718295912321	3.24876737533755e-15	4.64767113683706e-14	0.62070033523863	0.996435502461215
Vitamin_B6_metabolism	3.38186706699968	3.28082000084094	1.69634330932123	1.19271677872764e-28	0.520533706074826	1.66533453693773e-15	7.43849426498855e-15	0.0605405852354932	0.614480490449195	2.72948647439594e-28	0.917842530242927	3.24876737533755e-15	1.73564866183066e-14	0.62070033523863	0.999891036688737
Other_types_of_O_glycan_biosynthesis	0.796059114299775	1.1654608051485	1.37281368648284	1.41452998815645e-05	0.00306155155950583	0.000173795668064414	0.408354330522219	0.0400052660209564	0.424877925416914	1.71764355704712e-05	0.02175616072828	0.000208905904037023	0.437785273262559	0.62070033523863	0.996435502461215
Pyruvate_metabolism	3.3614863731121	3.23846509547628	1.74569696712677	7.23358848425591e-47	0.0854568190597755	1.66533453693773e-15	1.66533453693773e-15	0.953733080466859	0.816813294114923	1.72159405925291e-45	0.267614775476666	3.24876737533755e-15	5.6621374255883e-15	0.998849736530106	0.999891036688737
Flavonoid_biosynthesis	1.54584912648545	1.44199605704305	0.160915164373115	7.69754341538608e-16	0.64486501577334	2.96429547574917e-14	1.71388458980459e-11	0.481142429227092	0.0407312579550733	1.25480502250814e-15	0.947394282432437	4.96832621991762e-14	3.04406367442905e-11	0.807158059500307	0.376139260109775
alpha_Linolenic_acid_metabolism	1.49210249334013	1.51939030560013	0.095930225708974	5.23749099285388e-15	0.97341110673414	3.54161144855425e-14	2.61668464673903e-12	0.373368722790559	0.510854370182499	8.31015237532816e-15	0.999999202392299	5.69529408618859e-14	4.71796171154462e-12	0.807158059500307	0.996435502461215
Glyoxylate_and_dicarboxylate_metabolism	3.09340841813714	2.98222489141371	1.10930099526403	8.22967864911072e-46	0.276920357812284	1.66533453693773e-15	1.66533453693773e-15	0.386907334267932	0.0709163124293701	1.0881463991602e-44	0.588455760351103	3.24876737533755e-15	5.6621374255883e-15	0.807158059500307	0.540279774847742
Arachidonic_acid_metabolism	1.78833706510634	2.57438189292867	3.5740131627158	4.01329325707729e-32	3.62709862145039e-13	1.66533453693773e-15	1.25757737556853e-10	0.981494572357099	0.00369742783142372	1.19395474398049e-31	1.70650530743425e-11	3.24876737533755e-15	2.07849594017577e-10	0.998849736530106	0.0879987823878844
Phenylalanine_metabolism	2.77896652804062	2.81565283889614	2.2624778358015	0.000523844716701666	0.936537332215908	0.000508548084623861	0.00150361659641318	0.0168489094000977	0.999843106997003	0.000623375212874983	0.999999202392299	0.000593306098727838	0.00198811527747965	0.62070033523863	0.999891036688737
Glycosphingolipid_biosynthesis_ganglio_series	0.137957433719347	0.70201002788119	0.903678655088872	4.98201414835314e-07	0.000147364745212042	3.97317117613039e-05	0.564085013478296	0.147834533004434	0.999789527680661	6.51494157861565e-07	0.0017536404680233	4.87430278308779e-05	0.599340326820689	0.648382217671562	0.999891036688737
Methane_metabolism	2.97298177270496	2.7235417474148	0.811455373566155	1.06970442409761e-32	0.0524116540718379	1.66533453693773e-15	3.21964677141295e-15	0.446657624360303	0.99983750139063	3.44040071534097e-32	0.204197461069123	3.24876737533755e-15	8.91018525111957e-15	0.807158059500307	0.999891036688737
beta_Alanine_metabolism	2.93824738777639	2.98627266421997	0	2.93685289480589e-43	0.908093197106906	1.66533453693773e-15	1.66533453693773e-15	0.502919645246807	0.999835385642405	2.49632496058501e-42	0.999999202392299	3.24876737533755e-15	5.6621374255883e-15	0.807158059500307	0.999891036688737
Peptidoglycan_biosynthesis	3.49004483092021	3.38715322269808	1.58189978320831	9.08628143927252e-35	0.485218012143466	1.66533453693773e-15	1.66533453693773e-15	0.236770191289272	0.556635246151266	3.48795964926913e-34	0.916586567695853	3.24876737533755e-15	5.6621374255883e-15	0.655247738684265	0.999891036688737
Citrate_cycle_TCA_cycle_	3.29469117000787	3.22133992132964	1.48709158900034	5.70000009879185e-29	0.737923306466733	1.66533453693773e-15	4.77395900588817e-15	0.276623557951653	0.725225657348574	1.38428573827802e-28	0.986661499657767	3.24876737533755e-15	1.18354400354311e-14	0.700387306303123	0.999891036688737
Lipopolysaccharide_biosynthesis	3.2507687007393	3.14670277151094	1.37414818027592	2.1711447609103e-31	0.524200154355128	1.66533453693773e-15	2.33146835171283e-15	0.0799758706114635	0.519145818418052	6.0085168964727e-31	0.917842530242927	3.24876737533755e-15	6.76694472814211e-15	0.648382217671562	0.996435502461215
Ubiquinone_and_other_terpenoid_quinone_biosynthesis	2.9258809688441	3.25353017203284	4.05116188954649	4.0527679680895e-26	8.82312400984908e-06	1.66533453693773e-15	7.81041897823798e-13	0.769750804363896	0.0908033235038222	8.03798980337752e-26	0.000174991959528673	3.24876737533755e-15	1.42990747447741e-12	0.898042605091212	0.540279774847742
N_Glycan_biosynthesis	2.42679598145504	2.49637102394054	2.33662625025671	0.31666972916494	0.601032593695516	0.58307266938608	0.288813664924865	0.373952467773678	0.999843720808719	0.324859463539896	0.924901412457046	0.598152134973651	0.315310331431734	0.807158059500307	0.999891036688737
Glycosaminoglycan_biosynthesis_chondroitin_sulfate	0.83410070488868	1.18663013528515	1.04782742481823	0.0010646582801866	0.00118466975702725	0.192558259661694	0.594547112123933	0.400726358677071	0.999834303117621	0.00123004209070103	0.0100696929347316	0.20459315089055	0.626115985334053	0.807158059500307	0.999891036688737
Glycerophospholipid_metabolism	2.95215871488895	2.89462980978993	1.56753241057078	6.12080421458335e-29	0.727520596959585	1.66533453693773e-15	4.9960036108132e-15	0.0674688769629356	0.503973256424563	1.45675140307084e-28	0.986661499657767	3.24876737533755e-15	1.21331516262606e-14	0.62070033523863	0.996435502461215
Other_glycan_degradation	3.4323042593676	3.36875692181191	1.59918966186375	1.53604877472975e-35	0.733503007094422	1.66533453693773e-15	1.66533453693773e-15	0.641769964897735	0.463147357843202	6.52820729260142e-35	0.986661499657767	3.24876737533755e-15	5.6621374255883e-15	0.839237646404731	0.996435502461215
Fructose_and_mannose_metabolism	3.38481392430821	3.27534362653504	1.77912414027783	8.0840120184523e-46	0.150397674924827	1.66533453693773e-15	1.66533453693773e-15	0.709730895233425	0.475557220217941	1.0881463991602e-44	0.397718295912321	3.24876737533755e-15	5.6621374255883e-15	0.869425738858066	0.996435502461215
Metabolism_of_xenobiotics_by_cytochrome_P450	0.132400092800662	0.702592159476046	1.28599210583281	1.89601049798256e-12	2.77869320520763e-05	3.62975205447924e-11	0.00458861844864178	0.171317398577262	0.999785808058484	2.78549690444351e-12	0.000472377844885297	5.26756700589061e-11	0.00580899569562098	0.648382217671562	0.999891036688737
Dioxin_degradation	1.06693404689426	1.00736483240074	0	0.00537584224660035	0.971202234942354	0.00377933111240647	0.0236228289599894	0.204427765917197	0.0020766579486032	0.00597874044248076	0.999999202392299	0.004283241927394	0.0281111664623873	0.648382217671562	0.0797928985827282
Biosynthesis_of_unsaturated_fatty_acids	2.50538784083764	2.27307220372075	1.07507634676028	2.07317940332571e-17	0.0998818566636573	2.87547763377916e-14	6.37842001438571e-11	0.998849736530106	0.8758247140795	3.42650484716333e-17	0.297148523574381	4.88831197742456e-14	1.08433140244557e-10	0.998849736530106	0.999891036688737
Glycosphingolipid_biosynthesis_globo_series	1.21001359300713	2.53052881893584	3.63410710247425	5.42135254385315e-26	4.30211422042248e-13	4.77395900588817e-15	1.93418372427256e-05	0.615158908870446	0.999820693649432	1.0576081192107e-25	1.70650530743425e-11	8.74001725693373e-15	2.80692516083458e-05	0.831350327760167	0.999891036688737
Pentose_and_glucuronate_interconversions	3.35967458046042	3.22134608668268	1.9368211384635	3.23435360214487e-42	0.0382610361603053	1.66533453693773e-15	1.66533453693773e-15	0.408235626552688	0.604236113374032	2.56592052436827e-41	0.162609403681298	3.24876737533755e-15	5.6621374255883e-15	0.807158059500307	0.999891036688737
Glycosaminoglycan_degradation	2.77547644228983	2.77976079449895	0.774142171426175	1.17252911157286e-30	0.999086573683889	1.66533453693773e-15	1.88737914186277e-15	0.397921987629627	0.35892613862111	3.10068809504824e-30	0.999999202392299	3.24876737533755e-15	5.75892609952998e-15	0.807158059500307	0.996435502461215
